,lon,lat,dh,dat
811716,114.1683,30.5061,0,14.483844
655703,121.3,31.19,0,17.51201
811716,114.1683,30.5061,3,13.933526
655703,121.3,31.19,3,17.32751
811716,114.1683,30.5061,6,13.932798
655703,121.3,31.19,6,16.57751
811716,114.1683,30.5061,9,14.346659
655703,121.3,31.19,9,16.57751
811716,114.1683,30.5061,12,14.36388
655703,121.3,31.19,12,17.345512
811716,114.1683,30.5061,15,14.996028
655703,121.3,31.19,15,18.457512
811716,114.1683,30.5061,18,15.410214
655703,121.3,31.19,18,18.420013
811716,114.1683,30.5061,21,14.695711
655703,121.3,31.19,21,17.95251
811716,114.1683,30.5061,24,14.364935
655703,121.3,31.19,24,17.377012
811716,114.1683,30.5061,27,13.932471
655703,121.3,31.19,27,17.357513
811716,114.1683,30.5061,30,13.91115
655703,121.3,31.19,30,17.1595
811716,114.1683,30.5061,33,13.437844
655703,121.3,31.19,33,17.36501
811716,114.1683,30.5061,36,11.18729
655703,121.3,31.19,36,17.39001
811716,114.1683,30.5061,39,14.049053
655703,121.3,31.19,39,17.922504
811716,114.1683,30.5061,42,14.326066
655703,121.3,31.19,42,17.939512
811716,114.1683,30.5061,45,14.04939
655703,121.3,31.19,45,17.155506
811716,114.1683,30.5061,48,13.395602
655703,121.3,31.19,48,15.687005
811716,114.1683,30.5061,51,12.4161
655703,121.3,31.19,51,14.547508
811716,114.1683,30.5061,54,12.236168
655703,121.3,31.19,54,13.386034
811716,114.1683,30.5061,57,11.70001
655703,121.3,31.19,57,13.272507
811716,114.1683,30.5061,60,11.726696
655703,121.3,31.19,60,9.460781
811716,114.1683,30.5061,63,13.893602
655703,121.3,31.19,63,16.61501
811716,114.1683,30.5061,66,14.638566
655703,121.3,31.19,66,17.377012
811716,114.1683,30.5061,69,14.286151
655703,121.3,31.19,69,15.164007
811716,114.1683,30.5061,72,13.295169
655703,121.3,31.19,72,11.965587
811716,114.1683,30.5061,78,12.818123
655703,121.3,31.19,78,10.485964
811716,114.1683,30.5061,84,11.711497
655703,121.3,31.19,84,7.4529567
811716,114.1683,30.5061,90,14.343621
655703,121.3,31.19,90,6.1256323
811716,114.1683,30.5061,96,13.715084
655703,121.3,31.19,96,2.4305756
811716,114.1683,30.5061,102,12.207542
655703,121.3,31.19,102,5.932411
811716,114.1683,30.5061,108,11.459317
655703,121.3,31.19,108,10.485968
811716,114.1683,30.5061,114,14.328056
655703,121.3,31.19,114,7.7569456
811716,114.1683,30.5061,120,13.291187
655703,121.3,31.19,120,5.0255537
811716,114.1683,30.5061,126,6.5288544
655703,121.3,31.19,126,13.453417
811716,114.1683,30.5061,132,3.0344245
655703,121.3,31.19,132,16.81551
811716,114.1683,30.5061,138,1.371018
655703,121.3,31.19,138,12.313878
811716,114.1683,30.5061,144,7.369905
655703,121.3,31.19,144,17.70251
811716,114.1683,30.5061,150,7.878738
655703,121.3,31.19,150,17.101528
811716,114.1683,30.5061,156,13.913646
655703,121.3,31.19,156,17.657005
811716,114.1683,30.5061,162,9.992318
655703,121.3,31.19,162,18.462013
811716,114.1683,30.5061,168,14.216296
655703,121.3,31.19,168,17.76501
811716,114.1683,30.5061,174,7.2867966
655703,121.3,31.19,174,16.75101
811716,114.1683,30.5061,180,4.302873
655703,121.3,31.19,180,16.99001
811716,114.1683,30.5061,186,2.2562387
655703,121.3,31.19,186,18.146034
811716,114.1683,30.5061,192,11.792242
655703,121.3,31.19,192,15.802577
811716,114.1683,30.5061,198,10.2670145
655703,121.3,31.19,198,4.5085697
811716,114.1683,30.5061,204,8.339026
655703,121.3,31.19,204,10.535009
811716,114.1683,30.5061,210,14.080048
655703,121.3,31.19,210,2.0329812
811716,114.1683,30.5061,216,14.278795
655703,121.3,31.19,216,16.960524
811716,114.1683,30.5061,222,11.597646
655703,121.3,31.19,222,17.097008
811716,114.1683,30.5061,228,13.52563
655703,121.3,31.19,228,17.39801
811716,114.1683,30.5061,234,14.100433
655703,121.3,31.19,234,18.62701
811716,114.1683,30.5061,240,14.099706
655703,121.3,31.19,240,17.27952
