,lon,lat,dh,dat
811716,114.1683,30.5061,0,13.795623
655703,121.3,31.19,0,18.357513
811716,114.1683,30.5061,3,14.671824
655703,121.3,31.19,3,18.357513
811716,114.1683,30.5061,6,15.409159
655703,121.3,31.19,6,18.357513
811716,114.1683,30.5061,9,14.661151
655703,121.3,31.19,9,18.37701
811716,114.1683,30.5061,12,13.932471
655703,121.3,31.19,12,17.920013
811716,114.1683,30.5061,15,13.723875
655703,121.3,31.19,15,17.197514
811716,114.1683,30.5061,18,14.174114
655703,121.3,31.19,18,16.57751
811716,114.1683,30.5061,21,13.994578
655703,121.3,31.19,21,16.57751
811716,114.1683,30.5061,24,14.38751
655703,121.3,31.19,24,17.36501
811716,114.1683,30.5061,27,14.758211
655703,121.3,31.19,27,18.439512
811716,114.1683,30.5061,30,15.409159
655703,121.3,31.19,30,18.420013
811716,114.1683,30.5061,33,14.695711
655703,121.3,31.19,33,17.95251
811716,114.1683,30.5061,36,14.483844
655703,121.3,31.19,36,17.97051
811716,114.1683,30.5061,39,13.932471
655703,121.3,31.19,39,17.377012
811716,114.1683,30.5061,42,13.792507
655703,121.3,31.19,42,17.377012
811716,114.1683,30.5061,45,13.869964
655703,121.3,31.19,45,17.377012
811716,114.1683,30.5061,48,13.377119
655703,121.3,31.19,48,17.39001
811716,114.1683,30.5061,51,14.246737
655703,121.3,31.19,51,17.982513
811716,114.1683,30.5061,54,14.328056
655703,121.3,31.19,54,17.97051
811716,114.1683,30.5061,57,14.305472
655703,121.3,31.19,57,17.377012
811716,114.1683,30.5061,60,13.328056
655703,121.3,31.19,60,16.595512
811716,114.1683,30.5061,63,12.391611
655703,121.3,31.19,63,16.387516
811716,114.1683,30.5061,66,11.8099165
655703,121.3,31.19,66,14.85954
811716,114.1683,30.5061,69,10.739358
655703,121.3,31.19,69,13.732075
811716,114.1683,30.5061,72,10.993541
655703,121.3,31.19,72,14.326921
811716,114.1683,30.5061,78,14.503716
655703,121.3,31.19,78,17.074524
811716,114.1683,30.5061,84,13.540399
655703,121.3,31.19,84,12.580011
811716,114.1683,30.5061,90,12.977498
655703,121.3,31.19,90,9.814995
811716,114.1683,30.5061,96,11.713608
655703,121.3,31.19,96,13.158979
811716,114.1683,30.5061,102,14.558518
655703,121.3,31.19,102,4.815056
811716,114.1683,30.5061,108,13.732067
655703,121.3,31.19,108,9.876493
811716,114.1683,30.5061,114,12.219488
655703,121.3,31.19,114,0.08199765
811716,114.1683,30.5061,120,12.363085
655703,121.3,31.19,120,9.984993
811716,114.1683,30.5061,126,13.890557
655703,121.3,31.19,126,16.057964
811716,114.1683,30.5061,132,13.835468
655703,121.3,31.19,132,14.022999
811716,114.1683,30.5061,138,5.3707504
655703,121.3,31.19,138,10.810568
811716,114.1683,30.5061,144,4.5989747
655703,121.3,31.19,144,13.064225
811716,114.1683,30.5061,150,3.7253542
655703,121.3,31.19,150,17.64001
811716,114.1683,30.5061,156,13.453057
655703,121.3,31.19,156,17.70251
811716,114.1683,30.5061,162,13.453057
655703,121.3,31.19,162,17.70251
811716,114.1683,30.5061,168,13.46102
655703,121.3,31.19,168,17.76501
811716,114.1683,30.5061,174,14.295289
655703,121.3,31.19,174,18.37701
811716,114.1683,30.5061,180,14.371738
655703,121.3,31.19,180,17.76501
811716,114.1683,30.5061,186,5.3054886
655703,121.3,31.19,186,16.972008
811716,114.1683,30.5061,192,1.3689079
655703,121.3,31.19,192,17.218018
811716,114.1683,30.5061,198,12.7977915
655703,121.3,31.19,198,18.179993
811716,114.1683,30.5061,204,12.518602
655703,121.3,31.19,204,1.4260011
811716,114.1683,30.5061,210,11.681595
655703,121.3,31.19,210,13.080006
811716,114.1683,30.5061,216,12.729485
655703,121.3,31.19,216,15.677509
811716,114.1683,30.5061,222,14.081102
655703,121.3,31.19,222,18.51501
811716,114.1683,30.5061,228,14.078057
655703,121.3,31.19,228,17.293524
811716,114.1683,30.5061,234,13.803706
655703,121.3,31.19,234,13.246428
811716,114.1683,30.5061,240,14.079112
655703,121.3,31.19,240,15.445019
