,lon,lat,dh,dat
811716,114.1683,30.5061,0,14.388565
655703,121.3,31.19,0,16.669012
811716,114.1683,30.5061,3,15.309238
655703,121.3,31.19,3,18.470512
811716,114.1683,30.5061,6,15.409159
655703,121.3,31.19,6,18.420013
811716,114.1683,30.5061,9,14.665251
655703,121.3,31.19,9,17.95251
811716,114.1683,30.5061,12,14.348649
655703,121.3,31.19,12,17.665035
811716,114.1683,30.5061,15,2.8896868
655703,121.3,31.19,15,17.377012
811716,114.1683,30.5061,18,13.390327
655703,121.3,31.19,18,17.377012
811716,114.1683,30.5061,21,11.807083
655703,121.3,31.19,21,17.36501
811716,114.1683,30.5061,24,13.34009
655703,121.3,31.19,24,17.377012
811716,114.1683,30.5061,27,14.35064
655703,121.3,31.19,27,17.97051
811716,114.1683,30.5061,30,14.661151
655703,121.3,31.19,30,17.602018
811716,114.1683,30.5061,33,14.326066
655703,121.3,31.19,33,17.033533
811716,114.1683,30.5061,36,13.890557
655703,121.3,31.19,36,15.390012
811716,114.1683,30.5061,39,13.328056
655703,121.3,31.19,39,13.399038
811716,114.1683,30.5061,42,11.964144
655703,121.3,31.19,42,14.300472
811716,114.1683,30.5061,45,11.713488
655703,121.3,31.19,45,6.8660755
811716,114.1683,30.5061,48,11.871697
655703,121.3,31.19,48,13.4605255
811716,114.1683,30.5061,51,14.326066
655703,121.3,31.19,51,17.175003
811716,114.1683,30.5061,54,14.638566
655703,121.3,31.19,54,17.36501
811716,114.1683,30.5061,57,14.286151
655703,121.3,31.19,57,15.164007
811716,114.1683,30.5061,60,13.295169
655703,121.3,31.19,60,13.247505
811716,114.1683,30.5061,63,13.287206
655703,121.3,31.19,63,12.580512
811716,114.1683,30.5061,66,12.83417
655703,121.3,31.19,66,8.166133
811716,114.1683,30.5061,69,12.329112
655703,121.3,31.19,69,6.060739
811716,114.1683,30.5061,72,12.363302
655703,121.3,31.19,72,13.311004
811716,114.1683,30.5061,78,14.558518
655703,121.3,31.19,78,4.8743553
811716,114.1683,30.5061,84,13.849706
655703,121.3,31.19,84,14.957027
811716,114.1683,30.5061,90,12.351696
655703,121.3,31.19,90,13.56108
811716,114.1683,30.5061,96,12.009519
655703,121.3,31.19,96,14.298518
811716,114.1683,30.5061,102,14.348649
655703,121.3,31.19,102,18.095512
811716,114.1683,30.5061,108,13.351695
655703,121.3,31.19,108,14.564518
811716,114.1683,30.5061,114,2.468717
655703,121.3,31.19,114,9.210091
811716,114.1683,30.5061,120,1.6734804
655703,121.3,31.19,120,16.86501
811716,114.1683,30.5061,126,1.0242401
655703,121.3,31.19,126,17.67751
811716,114.1683,30.5061,132,6.896529
655703,121.3,31.19,132,17.72051
811716,114.1683,30.5061,138,12.630129
655703,121.3,31.19,138,7.6653004
811716,114.1683,30.5061,144,13.454112
655703,121.3,31.19,144,15.745552
811716,114.1683,30.5061,150,7.0832233
655703,121.3,31.19,150,18.37701
811716,114.1683,30.5061,156,3.961258
655703,121.3,31.19,156,17.76501
811716,114.1683,30.5061,162,4.7831206
655703,121.3,31.19,162,16.95251
811716,114.1683,30.5061,168,1.300651
655703,121.3,31.19,168,17.604492
811716,114.1683,30.5061,174,3.2411275
655703,121.3,31.19,174,18.408012
811716,114.1683,30.5061,180,12.098324
655703,121.3,31.19,180,17.00301
811716,114.1683,30.5061,186,10.037088
655703,121.3,31.19,186,3.2365243
811716,114.1683,30.5061,192,11.536916
655703,121.3,31.19,192,17.065508
811716,114.1683,30.5061,198,13.476696
655703,121.3,31.19,198,17.89001
811716,114.1683,30.5061,204,13.330552
655703,121.3,31.19,204,17.07751
811716,114.1683,30.5061,210,2.518203
655703,121.3,31.19,210,17.07751
811716,114.1683,30.5061,216,4.3734818
655703,121.3,31.19,216,13.528524
811716,114.1683,30.5061,222,2.3713531
655703,121.3,31.19,222,1.7625048
811716,114.1683,30.5061,228,3.6491814
655703,121.3,31.19,228,9.1906395
811716,114.1683,30.5061,234,1.4221596
655703,121.3,31.19,234,9.847005
811716,114.1683,30.5061,240,11.403636
655703,121.3,31.19,240,5.239034
