,lon,lat,dh,dat
811716,114.1683,30.5061,0,14.384473
655703,121.3,31.19,0,17.503021
811716,114.1683,30.5061,3,13.783681
655703,121.3,31.19,3,17.377012
811716,114.1683,30.5061,6,13.927196
655703,121.3,31.19,6,17.377012
811716,114.1683,30.5061,9,13.334029
655703,121.3,31.19,9,17.345512
811716,114.1683,30.5061,12,13.349704
655703,121.3,31.19,12,17.377012
811716,114.1683,30.5061,15,14.348649
655703,121.3,31.19,15,18.00201
811716,114.1683,30.5061,18,14.661151
655703,121.3,31.19,18,17.891504
811716,114.1683,30.5061,21,14.343287
655703,121.3,31.19,21,17.215515
811716,114.1683,30.5061,24,13.890557
655703,121.3,31.19,24,15.017026
811716,114.1683,30.5061,27,13.328056
655703,121.3,31.19,27,14.344513
811716,114.1683,30.5061,30,12.390556
655703,121.3,31.19,30,13.362511
811716,114.1683,30.5061,33,11.706102
655703,121.3,31.19,33,13.272507
811716,114.1683,30.5061,36,11.789325
655703,121.3,31.19,36,14.565509
811716,114.1683,30.5061,39,14.326066
655703,121.3,31.19,39,17.138998
811716,114.1683,30.5061,42,14.638566
655703,121.3,31.19,42,17.36501
811716,114.1683,30.5061,45,14.3801565
655703,121.3,31.19,45,14.616484
811716,114.1683,30.5061,48,13.547784
655703,121.3,31.19,48,10.280003
811716,114.1683,30.5061,51,13.287206
655703,121.3,31.19,51,10.323031
811716,114.1683,30.5061,54,12.83417
655703,121.3,31.19,54,8.6101465
811716,114.1683,30.5061,57,12.341653
655703,121.3,31.19,57,6.5247483
811716,114.1683,30.5061,60,12.365412
655703,121.3,31.19,60,9.70898
811716,114.1683,30.5061,63,14.287206
655703,121.3,31.19,63,17.408012
811716,114.1683,30.5061,66,14.599706
655703,121.3,31.19,66,17.312021
811716,114.1683,30.5061,69,14.287206
655703,121.3,31.19,69,11.37989
811716,114.1683,30.5061,72,13.849706
655703,121.3,31.19,72,11.092431
811716,114.1683,30.5061,78,12.500353
655703,121.3,31.19,78,10.035995
811716,114.1683,30.5061,84,13.356526
655703,121.3,31.19,84,0.7045744
811716,114.1683,30.5061,90,7.532108
655703,121.3,31.19,90,17.706022
811716,114.1683,30.5061,96,7.9589
655703,121.3,31.19,96,10.302052
811716,114.1683,30.5061,102,0.9716587
655703,121.3,31.19,102,16.82751
811716,114.1683,30.5061,108,2.2449355
655703,121.3,31.19,108,17.67751
811716,114.1683,30.5061,114,1.0912956
655703,121.3,31.19,114,12.630772
811716,114.1683,30.5061,120,11.808518
655703,121.3,31.19,120,16.54413
811716,114.1683,30.5061,126,12.476696
655703,121.3,31.19,126,17.071024
811716,114.1683,30.5061,132,12.858518
655703,121.3,31.19,132,17.219976
811716,114.1683,30.5061,138,6.7391553
655703,121.3,31.19,138,18.37701
811716,114.1683,30.5061,144,2.292989
655703,121.3,31.19,144,17.76501
811716,114.1683,30.5061,150,4.8598814
655703,121.3,31.19,150,17.204515
811716,114.1683,30.5061,156,2.0186024
655703,121.3,31.19,156,16.936003
811716,114.1683,30.5061,162,3.5414612
655703,121.3,31.19,162,4.306566
811716,114.1683,30.5061,168,12.530209
655703,121.3,31.19,168,1.1330101
811716,114.1683,30.5061,174,12.879829
655703,121.3,31.19,174,14.768919
811716,114.1683,30.5061,180,10.630597
655703,121.3,31.19,180,16.654512
811716,114.1683,30.5061,186,8.301779
655703,121.3,31.19,186,18.398014
811716,114.1683,30.5061,192,10.627558
655703,121.3,31.19,192,17.725502
811716,114.1683,30.5061,198,9.260404
655703,121.3,31.19,198,17.097008
811716,114.1683,30.5061,204,10.209165
655703,121.3,31.19,204,9.372997
811716,114.1683,30.5061,210,13.800271
655703,121.3,31.19,210,15.961304
811716,114.1683,30.5061,216,14.412336
655703,121.3,31.19,216,6.493094
811716,114.1683,30.5061,222,1.516758
655703,121.3,31.19,222,17.20002
811716,114.1683,30.5061,228,5.3333592
655703,121.3,31.19,228,17.2375
811716,114.1683,30.5061,234,13.454112
655703,121.3,31.19,234,18.61501
811716,114.1683,30.5061,240,13.448019
655703,121.3,31.19,240,17.49404
