,lon,lat,dh,dat
811716,114.1683,30.5061,3,-0.6125391
655703,121.3,31.19,3,-3.75
811716,114.1683,30.5061,6,-0.49794725
655703,121.3,31.19,6,-2.625
811716,114.1683,30.5061,9,-0.5027826
655703,121.3,31.19,9,-1.625
811716,114.1683,30.5061,12,-0.99516463
655703,121.3,31.19,12,-1.3624992
811716,114.1683,30.5061,15,-1.5825789
655703,121.3,31.19,15,-1.75
811716,114.1683,30.5061,18,-1.2055262
655703,121.3,31.19,18,-2.9249992
811716,114.1683,30.5061,21,-1.3549135
655703,121.3,31.19,21,-3.5499992
811716,114.1683,30.5061,24,-1.050039
655703,121.3,31.19,24,-3.7999992
811716,114.1683,30.5061,27,-0.82773584
655703,121.3,31.19,27,-3.625
811716,114.1683,30.5061,30,-1.0528216
655703,121.3,31.19,30,-3.4874992
811716,114.1683,30.5061,33,-1.3180652
655703,121.3,31.19,33,-4.112499
811716,114.1683,30.5061,36,-1.0408952
655703,121.3,31.19,36,-4.625
811716,114.1683,30.5061,39,-1.28533
655703,121.3,31.19,39,-4.924999
811716,114.1683,30.5061,42,-1.1326256
655703,121.3,31.19,42,-5.1875
811716,114.1683,30.5061,45,-0.8201179
655703,121.3,31.19,45,-4.125
811716,114.1683,30.5061,48,-1.0452037
655703,121.3,31.19,48,-4.075001
811716,114.1683,30.5061,51,-0.7728691
655703,121.3,31.19,51,-3.7374992
811716,114.1683,30.5061,54,-0.20757887
655703,121.3,31.19,54,-3.5
811716,114.1683,30.5061,57,-1.342987
655703,121.3,31.19,57,-2.6875
811716,114.1683,30.5061,60,-0.43266466
655703,121.3,31.19,60,-2.7999992
811716,114.1683,30.5061,63,-1.1173744
655703,121.3,31.19,63,-2.4124985
811716,114.1683,30.5061,66,-1.58967
655703,121.3,31.19,66,-1.25
811716,114.1683,30.5061,69,-1.2222955
655703,121.3,31.19,69,-1.0625
811716,114.1683,30.5061,72,-1.125
655703,121.3,31.19,72,-1.8125
811716,114.1683,30.5061,75,-2.2576256
655703,121.3,31.19,75,-2.7374992
811716,114.1683,30.5061,78,-2.875
655703,121.3,31.19,78,-3.3624992
811716,114.1683,30.5061,81,-3.2375393
655703,121.3,31.19,81,-3.75
811716,114.1683,30.5061,84,-3.0576646
655703,121.3,31.19,84,-3.4249992
811716,114.1683,30.5061,87,-2.5652902
655703,121.3,31.19,87,-3.4874992
811716,114.1683,30.5061,90,-2.1326256
655703,121.3,31.19,90,-2.6875
