,lon,lat,dh,dat
655703,121.3,31.19,204,0.17499924
811716,114.1683,30.5061,207,-2.2375393
655703,121.3,31.19,207,-2.25
811716,114.1683,30.5061,210,-0.875
655703,121.3,31.19,210,0.8125
811716,114.1683,30.5061,213,-1.9402827
655703,121.3,31.19,213,-2.125
811716,114.1683,30.5061,216,-0.5625
655703,121.3,31.19,216,1.5625
811716,114.1683,30.5061,219,-2.8048744
655703,121.3,31.19,219,-1.3499985
811716,114.1683,30.5061,222,-0.25483534
655703,121.3,31.19,222,0.3125
811716,114.1683,30.5061,225,-2.33967
655703,121.3,31.19,225,-0.92499924
811716,114.1683,30.5061,228,-0.4799211
655703,121.3,31.19,228,1.0125008
811716,114.1683,30.5061,231,-1.807657
655703,121.3,31.19,231,-1.8624992
811716,114.1683,30.5061,234,-0.13262558
655703,121.3,31.19,234,1.6375008
811716,114.1683,30.5061,237,-1.3104472
655703,121.3,31.19,237,-1.875
811716,114.1683,30.5061,240,-0.49516466
655703,121.3,31.19,240,1.0249977
