,lon,lat,dh,dat
655703,121.3,31.19,123,-1.4375
811716,114.1683,30.5061,126,-3.3173354
655703,121.3,31.19,126,1.0
811716,114.1683,30.5061,129,-1.1201648
655703,121.3,31.19,129,-1.2125015
811716,114.1683,30.5061,132,-2.75
655703,121.3,31.19,132,1.0625
811716,114.1683,30.5061,135,-0.47229552
655703,121.3,31.19,135,-1.9249992
811716,114.1683,30.5061,138,-1.1951256
655703,121.3,31.19,138,0.625
811716,114.1683,30.5061,141,-0.75
655703,121.3,31.19,141,-2.7625008
811716,114.1683,30.5061,144,-1.5652903
655703,121.3,31.19,144,1.5625
811716,114.1683,30.5061,147,-1.5152435
655703,121.3,31.19,147,-1.7374992
811716,114.1683,30.5061,150,-1.1826646
655703,121.3,31.19,150,1.8875008
811716,114.1683,30.5061,153,-0.82774353
655703,121.3,31.19,153,-1.5
811716,114.1683,30.5061,156,-0.5625
655703,121.3,31.19,156,2.5750008
811716,114.1683,30.5061,159,-0.24516466
655703,121.3,31.19,159,-0.8375015
811716,114.1683,30.5061,162,0.57774353
655703,121.3,31.19,162,4.137501
811716,114.1683,30.5061,165,-0.8798353
655703,121.3,31.19,165,1.3250008
811716,114.1683,30.5061,168,0.020078866
655703,121.3,31.19,168,4.200001
811716,114.1683,30.5061,171,0.020078866
655703,121.3,31.19,171,2.0
811716,114.1683,30.5061,174,0.45757884
655703,121.3,31.19,174,5.174999
811716,114.1683,30.5061,177,-0.4375
655703,121.3,31.19,177,3.5499992
811716,114.1683,30.5061,180,0.057664663
655703,121.3,31.19,180,5.0
811716,114.1683,30.5061,183,-1.0624999
655703,121.3,31.19,183,3.8250008
811716,114.1683,30.5061,186,0.46799466
655703,121.3,31.19,186,4.5625
811716,114.1683,30.5061,189,-2.944591
655703,121.3,31.19,189,1.5625
811716,114.1683,30.5061,192,-0.6994264
655703,121.3,31.19,192,4.987499
811716,114.1683,30.5061,195,-2.46467
655703,121.3,31.19,195,1.1875
811716,114.1683,30.5061,198,-0.1875
655703,121.3,31.19,198,4.4750023
811716,114.1683,30.5061,201,-2.300039
655703,121.3,31.19,201,2.0499992
811716,114.1683,30.5061,204,-0.13262558
655703,121.3,31.19,204,1.9125023
811716,114.1683,30.5061,207,-2.445118
655703,121.3,31.19,207,0.47499847
811716,114.1683,30.5061,210,-1.1097565
655703,121.3,31.19,210,-2.0625
811716,114.1683,30.5061,213,-1.1875
655703,121.3,31.19,213,-1.1124992
811716,114.1683,30.5061,216,-1.2847955
655703,121.3,31.19,216,-2.7374992
811716,114.1683,30.5061,219,-2.5853612
655703,121.3,31.19,219,0.7249985
811716,114.1683,30.5061,222,-1.9375
655703,121.3,31.19,222,-2.0625
811716,114.1683,30.5061,225,-2.4354475
655703,121.3,31.19,225,1.1749992
811716,114.1683,30.5061,228,-2.5
655703,121.3,31.19,228,-1.125
811716,114.1683,30.5061,231,-4.745165
655703,121.3,31.19,231,-4.3375015
811716,114.1683,30.5061,234,-3.6603298
655703,121.3,31.19,234,-8.0
811716,114.1683,30.5061,237,-3.2728689
655703,121.3,31.19,237,-4.924999
811716,114.1683,30.5061,240,-0.82774353
655703,121.3,31.19,240,-0.32500076
