,lon,lat,dh,dat
811716,114.1683,30.5061,3,-1.2027359
655703,121.3,31.19,3,-1.9375
811716,114.1683,30.5061,6,-1.1076962
655703,121.3,31.19,6,-1.9500008
811716,114.1683,30.5061,9,-1.2451494
655703,121.3,31.19,9,-2.1375008
811716,114.1683,30.5061,12,-1.5701178
655703,121.3,31.19,12,-2.5750008
811716,114.1683,30.5061,15,-2.386919
655703,121.3,31.19,15,-4.375
811716,114.1683,30.5061,18,-2.52717
655703,121.3,31.19,18,-4.75
811716,114.1683,30.5061,21,-2.02717
655703,121.3,31.19,21,-3.9375
811716,114.1683,30.5061,24,-1.7695444
655703,121.3,31.19,24,-4.5
811716,114.1683,30.5061,27,-1.534788
655703,121.3,31.19,27,-4.799999
811716,114.1683,30.5061,30,-1.4750782
655703,121.3,31.19,30,-4.8125
811716,114.1683,30.5061,33,-1.0972879
655703,121.3,31.19,33,-4.6875
811716,114.1683,30.5061,36,-1.3500781
655703,121.3,31.19,36,-5.049999
811716,114.1683,30.5061,39,-0.99516463
655703,121.3,31.19,39,-5.5625
811716,114.1683,30.5061,42,-0.51524353
655703,121.3,31.19,42,-5.0
811716,114.1683,30.5061,45,-0.83257884
655703,121.3,31.19,45,-3.6875
811716,114.1683,30.5061,48,-0.63261795
655703,121.3,31.19,48,-4.0999985
811716,114.1683,30.5061,51,-0.63540816
655703,121.3,31.19,51,-4.25
811716,114.1683,30.5061,54,-0.14024353
655703,121.3,31.19,54,-3.8125
811716,114.1683,30.5061,57,-0.49794725
655703,121.3,31.19,57,-3.0499992
811716,114.1683,30.5061,60,-0.6951179
655703,121.3,31.19,60,-2.3125
811716,114.1683,30.5061,63,-1.1951181
655703,121.3,31.19,63,-1.7999992
811716,114.1683,30.5061,66,-0.7299135
655703,121.3,31.19,66,-2.5
811716,114.1683,30.5061,69,-0.98270375
655703,121.3,31.19,69,-3.2625008
811716,114.1683,30.5061,72,-0.6478614
655703,121.3,31.19,72,-3.8125
811716,114.1683,30.5061,75,-1.2222955
655703,121.3,31.19,75,-3.9375
811716,114.1683,30.5061,78,-1.1875
655703,121.3,31.19,78,-4.137501
811716,114.1683,30.5061,81,-1.0
655703,121.3,31.19,81,-4.375
811716,114.1683,30.5061,84,-1.0624999
655703,121.3,31.19,84,-4.5
811716,114.1683,30.5061,87,-0.66463083
655703,121.3,31.19,87,-5.1875
811716,114.1683,30.5061,90,-0.43470976
655703,121.3,31.19,90,-4.9375
811716,114.1683,30.5061,93,-0.53963083
655703,121.3,31.19,93,-4.0
811716,114.1683,30.5061,96,-0.625
655703,121.3,31.19,96,-4.237499
811716,114.1683,30.5061,99,-0.58536905
655703,121.3,31.19,99,-4.125
811716,114.1683,30.5061,102,0.1875
655703,121.3,31.19,102,-3.7999992
811716,114.1683,30.5061,105,0.375
655703,121.3,31.19,105,-3.7999992
811716,114.1683,30.5061,108,-0.0048353365
655703,121.3,31.19,108,-4.0625
811716,114.1683,30.5061,111,-1.387461
655703,121.3,31.19,111,2.8499985
811716,114.1683,30.5061,114,-0.7271309
655703,121.3,31.19,114,-4.1875
