,lon,lat,dh,dat
655703,121.3,31.19,168,-3.2625008
811716,114.1683,30.5061,171,-2.3152826
655703,121.3,31.19,171,-3.3624992
811716,114.1683,30.5061,174,-1.0152435
655703,121.3,31.19,174,-2.8125
811716,114.1683,30.5061,177,0.10975647
655703,121.3,31.19,177,-2.7625008
811716,114.1683,30.5061,180,0.8521309
655703,121.3,31.19,180,-2.0750008
811716,114.1683,30.5061,183,0.9799211
655703,121.3,31.19,183,-1.5875015
811716,114.1683,30.5061,186,0.4194662
655703,121.3,31.19,186,-1.5625
811716,114.1683,30.5061,189,0.59450525
655703,121.3,31.19,189,-2.1749992
811716,114.1683,30.5061,192,0.22992113
655703,121.3,31.19,192,-2.6749992
811716,114.1683,30.5061,195,0.19233534
655703,121.3,31.19,195,-1.8125
811716,114.1683,30.5061,198,0.10213089
655703,121.3,31.19,198,-1.7374992
811716,114.1683,30.5061,201,0.4194662
655703,121.3,31.19,201,-1.5625
811716,114.1683,30.5061,204,0.47713086
655703,121.3,31.19,204,-1.5999985
811716,114.1683,30.5061,207,0.75
655703,121.3,31.19,207,-0.7499962
811716,114.1683,30.5061,210,-0.0048353365
655703,121.3,31.19,210,-0.22499847
811716,114.1683,30.5061,213,-0.7548353
655703,121.3,31.19,213,-0.024997711
811716,114.1683,30.5061,216,0.26524353
655703,121.3,31.19,216,-0.73749924
811716,114.1683,30.5061,219,0.27770445
655703,121.3,31.19,219,-1.4375
811716,114.1683,30.5061,222,0.15270445
655703,121.3,31.19,222,-1.4124985
811716,114.1683,30.5061,225,0.40270442
655703,121.3,31.19,225,-1.2999992
811716,114.1683,30.5061,228,-1.6597955
655703,121.3,31.19,228,-1.0999985
811716,114.1683,30.5061,231,-1.574961
655703,121.3,31.19,231,5.85001
811716,114.1683,30.5061,234,-2.657013
655703,121.3,31.19,234,8.137505
811716,114.1683,30.5061,237,-3.7868483
655703,121.3,31.19,237,9.500004
811716,114.1683,30.5061,240,-1.9375
655703,121.3,31.19,240,-0.13750076
