,lon,lat,dh,dat
811716,114.1683,30.5061,3,-2.4923744
655703,121.3,31.19,3,-3.41251
811716,114.1683,30.5061,6,-2.909788
655703,121.3,31.19,6,-3.6875114
811716,114.1683,30.5061,9,-1.9097879
655703,121.3,31.19,9,-3.1125107
811716,114.1683,30.5061,12,-1.3043399
655703,121.3,31.19,12,-3.0375137
811716,114.1683,30.5061,15,-1.5472488
655703,121.3,31.19,15,-3.0500145
811716,114.1683,30.5061,18,-1.4201962
655703,121.3,31.19,18,-3.2375145
811716,114.1683,30.5061,21,-1.1979083
655703,121.3,31.19,21,-3.3875122
811716,114.1683,30.5061,24,-1.1597879
655703,121.3,31.19,24,-3.4125137
811716,114.1683,30.5061,27,-1.1173744
655703,121.3,31.19,27,-3.6875153
811716,114.1683,30.5061,30,-1.1875
655703,121.3,31.19,30,-3.0500107
811716,114.1683,30.5061,33,-0.7799526
655703,121.3,31.19,33,-2.3250084
811716,114.1683,30.5061,36,-0.7527826
655703,121.3,31.19,36,-3.150013
811716,114.1683,30.5061,39,-0.75761795
655703,121.3,31.19,39,-3.3000107
811716,114.1683,30.5061,42,-0.7527826
655703,121.3,31.19,42,-3.1250114
811716,114.1683,30.5061,45,-0.5652826
655703,121.3,31.19,45,-2.3625107
811716,114.1683,30.5061,48,-0.8902435
655703,121.3,31.19,48,-2.3375092
811716,114.1683,30.5061,51,-1.800039
655703,121.3,31.19,51,-2.6375084
811716,114.1683,30.5061,54,-1.232696
655703,121.3,31.19,54,-2.8875084
811716,114.1683,30.5061,57,-1.605448
655703,121.3,31.19,57,-2.91251
811716,114.1683,30.5061,60,-1.1173744
655703,121.3,31.19,60,-3.0500145
811716,114.1683,30.5061,63,-0.94511795
655703,121.3,31.19,63,-3.1000137
811716,114.1683,30.5061,66,-0.92782176
655703,121.3,31.19,66,-3.0375137
811716,114.1683,30.5061,69,-0.745157
655703,121.3,31.19,69,-3.0500145
811716,114.1683,30.5061,72,-0.7527826
655703,121.3,31.19,72,-3.1625137
811716,114.1683,30.5061,75,-0.47229552
655703,121.3,31.19,75,-4.862499
811716,114.1683,30.5061,78,-0.15979555
655703,121.3,31.19,78,-4.612499
811716,114.1683,30.5061,81,-0.0625
655703,121.3,31.19,81,-3.9249992
811716,114.1683,30.5061,84,-0.6674211
655703,121.3,31.19,84,-3.0499992
811716,114.1683,30.5061,87,-1.0
655703,121.3,31.19,87,-3.6624985
811716,114.1683,30.5061,90,-0.5
655703,121.3,31.19,90,-3.5499992
811716,114.1683,30.5061,93,-0.375
655703,121.3,31.19,93,-3.6749992
811716,114.1683,30.5061,96,-1.3173352
655703,121.3,31.19,96,-3.7374992
811716,114.1683,30.5061,99,-1.7299211
655703,121.3,31.19,99,-4.4375
811716,114.1683,30.5061,102,-1.012461
655703,121.3,31.19,102,-4.7249985
811716,114.1683,30.5061,105,-0.9174211
655703,121.3,31.19,105,-3.8624992
811716,114.1683,30.5061,108,-1.1875
655703,121.3,31.19,108,-4.112499
811716,114.1683,30.5061,111,-1.0396385
655703,121.3,31.19,111,-3.7374992
811716,114.1683,30.5061,114,-0.5625
655703,121.3,31.19,114,-3.4249992
811716,114.1683,30.5061,117,-1.4847565
655703,121.3,31.19,117,-3.7249985
811716,114.1683,30.5061,120,-0.6674211
655703,121.3,31.19,120,-4.362499
811716,114.1683,30.5061,123,-0.8798353
655703,121.3,31.19,123,-3.0250015
811716,114.1683,30.5061,126,-0.19512558
655703,121.3,31.19,126,-3.1749992
811716,114.1683,30.5061,129,-1.4027045
655703,121.3,31.19,129,-2.3125
811716,114.1683,30.5061,132,-1.3798354
655703,121.3,31.19,132,-2.7999992
811716,114.1683,30.5061,135,0.04725647
655703,121.3,31.19,135,-1.1124992
811716,114.1683,30.5061,138,-1.4799211
655703,121.3,31.19,138,-2.7374992
811716,114.1683,30.5061,141,-1.132618
655703,121.3,31.19,141,-1.5125008
811716,114.1683,30.5061,144,-2.3152902
655703,121.3,31.19,144,-2.7249985
811716,114.1683,30.5061,147,-1.3381516
655703,121.3,31.19,147,-2.4249992
811716,114.1683,30.5061,150,-2.25
655703,121.3,31.19,150,-2.6624985
811716,114.1683,30.5061,153,-1.3152825
655703,121.3,31.19,153,-3.0625
811716,114.1683,30.5061,156,-1.9799211
655703,121.3,31.19,156,-2.9624977
811716,114.1683,30.5061,159,-0.8076647
655703,121.3,31.19,159,-1.9874992
811716,114.1683,30.5061,162,-0.7527903
655703,121.3,31.19,162,-1.5874977
811716,114.1683,30.5061,165,-1.0228691
655703,121.3,31.19,165,-3.2874985
811716,114.1683,30.5061,168,-1.2222955
655703,121.3,31.19,168,-1.0249977
811716,114.1683,30.5061,171,-0.28479555
655703,121.3,31.19,171,-3.7249985
811716,114.1683,30.5061,174,-0.35975647
655703,121.3,31.19,174,0.9125023
811716,114.1683,30.5061,177,-0.9451256
655703,121.3,31.19,177,-1.9375
811716,114.1683,30.5061,180,-0.37983534
655703,121.3,31.19,180,0.7250023
811716,114.1683,30.5061,183,-0.35492113
655703,121.3,31.19,183,-0.375
811716,114.1683,30.5061,186,0.15979555
655703,121.3,31.19,186,1.0750008
811716,114.1683,30.5061,189,0.125
655703,121.3,31.19,189,0.38750076
811716,114.1683,30.5061,192,-0.32012558
655703,121.3,31.19,192,1.1375008
811716,114.1683,30.5061,195,-0.37016466
655703,121.3,31.19,195,-0.125
811716,114.1683,30.5061,198,0.24237442
655703,121.3,31.19,198,0.88750076
811716,114.1683,30.5061,201,-1.0
655703,121.3,31.19,201,0.23749924
811716,114.1683,30.5061,204,-0.69233537
655703,121.3,31.19,204,1.6875
811716,114.1683,30.5061,207,-1.6750392
655703,121.3,31.19,207,0.40000153
811716,114.1683,30.5061,210,-0.19512558
655703,121.3,31.19,210,2.7374992
811716,114.1683,30.5061,213,-2.007618
655703,121.3,31.19,213,-0.4375
811716,114.1683,30.5061,216,-0.1875
655703,121.3,31.19,216,1.2250023
811716,114.1683,30.5061,219,-0.9326647
655703,121.3,31.19,219,0.42499924
811716,114.1683,30.5061,222,-0.8549211
655703,121.3,31.19,222,-1.75
