,lon,lat,dh,dat
655703,121.3,31.19,105,0.625
811716,114.1683,30.5061,108,-0.8125
655703,121.3,31.19,108,1.5499992
811716,114.1683,30.5061,111,-0.2896309
655703,121.3,31.19,111,-1.4375
811716,114.1683,30.5061,114,-0.3125
655703,121.3,31.19,114,3.7999992
811716,114.1683,30.5061,117,0.4375
655703,121.3,31.19,117,-0.75
811716,114.1683,30.5061,120,0.1875
655703,121.3,31.19,120,5.1500015
811716,114.1683,30.5061,123,0.42987442
655703,121.3,31.19,123,-0.8374977
811716,114.1683,30.5061,126,-1.1674211
655703,121.3,31.19,126,3.5500069
811716,114.1683,30.5061,129,-0.64507884
655703,121.3,31.19,129,-0.48750305
811716,114.1683,30.5061,132,-0.7548353
655703,121.3,31.19,132,-2.637497
811716,114.1683,30.5061,135,-1.4771309
655703,121.3,31.19,135,0.26249695
811716,114.1683,30.5061,138,-0.75
655703,121.3,31.19,138,-3.5999985
811716,114.1683,30.5061,141,-1.1875
655703,121.3,31.19,141,1.3125
811716,114.1683,30.5061,144,-0.25
655703,121.3,31.19,144,-2.75
811716,114.1683,30.5061,147,-1.4326646
655703,121.3,31.19,147,0.48749924
811716,114.1683,30.5061,150,-0.94233537
655703,121.3,31.19,150,-3.0625
811716,114.1683,30.5061,153,-2.300039
655703,121.3,31.19,153,-0.23749924
811716,114.1683,30.5061,156,-0.625
655703,121.3,31.19,156,-1.4249992
811716,114.1683,30.5061,159,-1.4527435
655703,121.3,31.19,159,-0.48749924
811716,114.1683,30.5061,162,-0.09020445
655703,121.3,31.19,162,-1.0499992
811716,114.1683,30.5061,165,-1.5381126
655703,121.3,31.19,165,-1.4874992
811716,114.1683,30.5061,168,-0.25
655703,121.3,31.19,168,-0.5
811716,114.1683,30.5061,171,-2.5805259
655703,121.3,31.19,171,-2.5499992
811716,114.1683,30.5061,174,-0.94233537
655703,121.3,31.19,174,-1.375
811716,114.1683,30.5061,177,-0.27565172
655703,121.3,31.19,177,-2.9874992
811716,114.1683,30.5061,180,-0.6049211
655703,121.3,31.19,180,-1.4375
811716,114.1683,30.5061,183,0.4174211
655703,121.3,31.19,183,-2.375
811716,114.1683,30.5061,186,-0.0625
655703,121.3,31.19,186,-0.25
811716,114.1683,30.5061,189,0.8521309
655703,121.3,31.19,189,-2.25
811716,114.1683,30.5061,192,-0.5625
655703,121.3,31.19,192,-0.037498474
811716,114.1683,30.5061,195,0.51246095
655703,121.3,31.19,195,-1.5
811716,114.1683,30.5061,198,0.24237442
655703,121.3,31.19,198,-2.3499985
811716,114.1683,30.5061,201,-0.3277435
655703,121.3,31.19,201,-2.3999977
811716,114.1683,30.5061,204,-0.6326256
655703,121.3,31.19,204,-3.4375
811716,114.1683,30.5061,207,-0.26524353
655703,121.3,31.19,207,-2.5
811716,114.1683,30.5061,210,-1.0347955
655703,121.3,31.19,210,-2.0
811716,114.1683,30.5061,213,-1.1951181
655703,121.3,31.19,213,-2.375
811716,114.1683,30.5061,216,-0.375
655703,121.3,31.19,216,-2.3875008
811716,114.1683,30.5061,219,-0.057664663
655703,121.3,31.19,219,-3.9124985
811716,114.1683,30.5061,222,-2.3798354
655703,121.3,31.19,222,-3.3624992
811716,114.1683,30.5061,225,-0.655487
655703,121.3,31.19,225,-3.8374977
811716,114.1683,30.5061,228,-1.4951646
655703,121.3,31.19,228,-2.1749992
811716,114.1683,30.5061,231,-0.780487
655703,121.3,31.19,231,-2.3375015
811716,114.1683,30.5061,234,-2.1077034
655703,121.3,31.19,234,1.2250023
811716,114.1683,30.5061,237,-1.7728615
655703,121.3,31.19,237,-3.3875008
811716,114.1683,30.5061,240,-0.24516466
655703,121.3,31.19,240,-2.5
