,lon,lat,dh,dat
811716,114.1683,30.5061,3,43.629456
655703,121.3,31.19,3,59.787476
811716,114.1683,30.5061,6,39.724888
655703,121.3,31.19,6,60.949966
811716,114.1683,30.5061,9,43.010014
655703,121.3,31.19,9,57.612495
811716,114.1683,30.5061,12,67.50688
655703,121.3,31.19,12,73.74998
811716,114.1683,30.5061,15,71.811356
655703,121.3,31.19,15,78.75004
811716,114.1683,30.5061,18,81.76051
655703,121.3,31.19,18,88.42501
811716,114.1683,30.5061,21,87.7864
655703,121.3,31.19,21,94.812515
811716,114.1683,30.5061,24,92.03836
655703,121.3,31.19,24,78.20001
811716,114.1683,30.5061,27,41.492268
655703,121.3,31.19,27,60.775005
811716,114.1683,30.5061,30,50.76305
655703,121.3,31.19,30,70.18749
811716,114.1683,30.5061,33,54.27029
655703,121.3,31.19,33,70.037506
811716,114.1683,30.5061,36,74.13384
655703,121.3,31.19,36,78.70003
811716,114.1683,30.5061,39,84.88183
655703,121.3,31.19,39,85.65004
811716,114.1683,30.5061,42,91.57379
655703,121.3,31.19,42,92.65004
811716,114.1683,30.5061,45,93.94384
655703,121.3,31.19,45,94.962524
811716,114.1683,30.5061,48,90.918
655703,121.3,31.19,48,80.687485
811716,114.1683,30.5061,51,52.933765
655703,121.3,31.19,51,59.024998
811716,114.1683,30.5061,54,61.14572
655703,121.3,31.19,54,68.000015
811716,114.1683,30.5061,57,63.36136
655703,121.3,31.19,57,70.0625
811716,114.1683,30.5061,60,75.25679
655703,121.3,31.19,60,80.17501
811716,114.1683,30.5061,63,93.1728
655703,121.3,31.19,63,83.85004
811716,114.1683,30.5061,66,93.844376
655703,121.3,31.19,66,92.66252
811716,114.1683,30.5061,69,90.88367
655703,121.3,31.19,69,95.07502
811716,114.1683,30.5061,72,88.51935
655703,121.3,31.19,72,83.74992
811716,114.1683,30.5061,75,60.70149
655703,121.3,31.19,75,73.237495
811716,114.1683,30.5061,78,70.14786
655703,121.3,31.19,78,82.7375
811716,114.1683,30.5061,81,64.690895
655703,121.3,31.19,81,77.162506
811716,114.1683,30.5061,84,73.973526
655703,121.3,31.19,84,81.37502
811716,114.1683,30.5061,87,84.47482
655703,121.3,31.19,87,85.837524
811716,114.1683,30.5061,90,87.47687
655703,121.3,31.19,90,91.66252
811716,114.1683,30.5061,93,90.58035
655703,121.3,31.19,93,93.900024
811716,114.1683,30.5061,96,91.00171
655703,121.3,31.19,96,88.4375
811716,114.1683,30.5061,99,53.194656
655703,121.3,31.19,99,55.187496
811716,114.1683,30.5061,102,57.988403
655703,121.3,31.19,102,64.312485
811716,114.1683,30.5061,105,62.21535
