,lon,lat,dh,dat
811716,114.1683,30.5061,3,85.505035
655703,121.3,31.19,3,81.250015
811716,114.1683,30.5061,6,89.95312
655703,121.3,31.19,6,88.000015
811716,114.1683,30.5061,9,93.119606
655703,121.3,31.19,9,93.500015
811716,114.1683,30.5061,12,89.65743
655703,121.3,31.19,12,88.77502
811716,114.1683,30.5061,15,55.261734
655703,121.3,31.19,15,73.087524
811716,114.1683,30.5061,18,48.624992
655703,121.3,31.19,18,70.31253
811716,114.1683,30.5061,21,55.05468
655703,121.3,31.19,21,71.73753
811716,114.1683,30.5061,24,43.824238
655703,121.3,31.19,24,61.050034
811716,114.1683,30.5061,27,84.39679
655703,121.3,31.19,27,87.425
811716,114.1683,30.5061,30,90.66465
655703,121.3,31.19,30,93.42501
811716,114.1683,30.5061,33,93.20453
655703,121.3,31.19,33,94.77501
811716,114.1683,30.5061,36,93.88459
655703,121.3,31.19,36,89.0125
811716,114.1683,30.5061,39,65.194145
655703,121.3,31.19,39,74.575
811716,114.1683,30.5061,42,57.740894
655703,121.3,31.19,42,65.48749
811716,114.1683,30.5061,45,63.14187
655703,121.3,31.19,45,68.4375
811716,114.1683,30.5061,48,51.430176
655703,121.3,31.19,48,58.71249
811716,114.1683,30.5061,51,94.212776
655703,121.3,31.19,51,87.524994
811716,114.1683,30.5061,54,93.8956
655703,121.3,31.19,54,93.350006
811716,114.1683,30.5061,57,90.360825
655703,121.3,31.19,57,95.850006
811716,114.1683,30.5061,60,87.51395
655703,121.3,31.19,60,90.9875
811716,114.1683,30.5061,63,68.86254
655703,121.3,31.19,63,82.98749
811716,114.1683,30.5061,66,69.05443
655703,121.3,31.19,66,78.562485
811716,114.1683,30.5061,69,71.058685
655703,121.3,31.19,69,74.16249
811716,114.1683,30.5061,72,58.587765
655703,121.3,31.19,72,67.36248
811716,114.1683,30.5061,75,89.67234
655703,121.3,31.19,75,92.36249
811716,114.1683,30.5061,78,91.80675
655703,121.3,31.19,78,93.07499
811716,114.1683,30.5061,81,89.40592
655703,121.3,31.19,81,90.20001
811716,114.1683,30.5061,84,84.24251
655703,121.3,31.19,84,82.462494
811716,114.1683,30.5061,87,78.05056
655703,121.3,31.19,87,70.75
811716,114.1683,30.5061,90,76.6908
655703,121.3,31.19,90,70.012505
811716,114.1683,30.5061,93,73.61666
655703,121.3,31.19,93,68.725006
811716,114.1683,30.5061,96,66.584114
655703,121.3,31.19,96,60.325012
811716,114.1683,30.5061,99,83.20914
655703,121.3,31.19,99,82.41249
811716,114.1683,30.5061,102,86.72875
655703,121.3,31.19,102,87.8875
811716,114.1683,30.5061,105,88.74425
655703,121.3,31.19,105,91.66249
811716,114.1683,30.5061,108,92.719406
655703,121.3,31.19,108,84.5125
811716,114.1683,30.5061,111,79.19801
655703,121.3,31.19,111,67.899994
811716,114.1683,30.5061,114,70.25796
655703,121.3,31.19,114,67.73749
811716,114.1683,30.5061,117,72.15708
655703,121.3,31.19,117,68.66249
811716,114.1683,30.5061,120,80.9509
655703,121.3,31.19,120,59.499992
811716,114.1683,30.5061,123,80.129135
655703,121.3,31.19,123,66.799995
811716,114.1683,30.5061,126,86.87197
655703,121.3,31.19,126,89.65001
811716,114.1683,30.5061,129,93.38636
655703,121.3,31.19,129,81.16249
811716,114.1683,30.5061,132,92.703766
655703,121.3,31.19,132,73.399994
811716,114.1683,30.5061,135,91.382286
655703,121.3,31.19,135,51.999996
811716,114.1683,30.5061,138,68.91505
655703,121.3,31.19,138,53.3625
811716,114.1683,30.5061,141,71.41829
655703,121.3,31.19,141,61.262558
811716,114.1683,30.5061,144,72.71669
655703,121.3,31.19,144,64.69989
811716,114.1683,30.5061,147,83.67193
655703,121.3,31.19,147,83.649994
811716,114.1683,30.5061,150,93.6125
655703,121.3,31.19,150,90.12499
811716,114.1683,30.5061,153,87.36417
655703,121.3,31.19,153,86.312485
811716,114.1683,30.5061,156,83.74067
655703,121.3,31.19,156,78.65
811716,114.1683,30.5061,159,81.849976
655703,121.3,31.19,159,69.54999
811716,114.1683,30.5061,162,73.3697
655703,121.3,31.19,162,69.82498
811716,114.1683,30.5061,165,68.26132
655703,121.3,31.19,165,69.77499
811716,114.1683,30.5061,168,62.572636
655703,121.3,31.19,168,60.674988
811716,114.1683,30.5061,171,75.65013
655703,121.3,31.19,171,73.97499
811716,114.1683,30.5061,174,93.57587
655703,121.3,31.19,174,90.9875
811716,114.1683,30.5061,177,93.23591
655703,121.3,31.19,177,86.75
811716,114.1683,30.5061,180,86.74689
655703,121.3,31.19,180,80.21246
811716,114.1683,30.5061,183,77.12802
655703,121.3,31.19,183,64.81247
811716,114.1683,30.5061,186,71.77713
655703,121.3,31.19,186,66.39998
811716,114.1683,30.5061,189,65.92399
655703,121.3,31.19,189,70.13747
811716,114.1683,30.5061,192,61.7791
655703,121.3,31.19,192,53.474957
811716,114.1683,30.5061,195,65.78215
655703,121.3,31.19,195,87.337494
811716,114.1683,30.5061,198,92.66559
655703,121.3,31.19,198,81.1125
811716,114.1683,30.5061,201,92.1321
655703,121.3,31.19,201,80.075005
811716,114.1683,30.5061,204,87.91747
655703,121.3,31.19,204,75.61249
811716,114.1683,30.5061,207,70.98618
655703,121.3,31.19,207,69.26242
811716,114.1683,30.5061,210,59.649227
655703,121.3,31.19,210,56.849995
811716,114.1683,30.5061,213,57.23458
655703,121.3,31.19,213,57.78749
811716,114.1683,30.5061,216,48.103477
655703,121.3,31.19,216,50.787487
811716,114.1683,30.5061,219,91.347984
655703,121.3,31.19,219,92.24999
811716,114.1683,30.5061,222,88.36357
655703,121.3,31.19,222,86.76248
811716,114.1683,30.5061,225,86.163795
655703,121.3,31.19,225,84.92499
811716,114.1683,30.5061,228,84.17645
655703,121.3,31.19,228,83.65
811716,114.1683,30.5061,231,79.30953
655703,121.3,31.19,231,77.02498
811716,114.1683,30.5061,234,77.08492
655703,121.3,31.19,234,73.78748
811716,114.1683,30.5061,237,79.67335
655703,121.3,31.19,237,75.7625
811716,114.1683,30.5061,240,72.24828
655703,121.3,31.19,240,66.94998
