,lon,lat,dh,dat
811716,114.1683,30.5061,3,25.707914
655703,121.3,31.19,3,44.824993
811716,114.1683,30.5061,6,14.498439
655703,121.3,31.19,6,40.249996
811716,114.1683,30.5061,9,23.656342
655703,121.3,31.19,9,45.50001
811716,114.1683,30.5061,12,42.12115
655703,121.3,31.19,12,57.425014
811716,114.1683,30.5061,15,60.802616
655703,121.3,31.19,15,69.650024
811716,114.1683,30.5061,18,74.549545
655703,121.3,31.19,18,78.275055
811716,114.1683,30.5061,21,84.62801
655703,121.3,31.19,21,86.625015
811716,114.1683,30.5061,24,72.77098
655703,121.3,31.19,24,76.1625
811716,114.1683,30.5061,27,25.92251
655703,121.3,31.19,27,45.337494
811716,114.1683,30.5061,30,35.935772
655703,121.3,31.19,30,52.57501
811716,114.1683,30.5061,33,40.220573
655703,121.3,31.19,33,54.87501
811716,114.1683,30.5061,36,61.467934
655703,121.3,31.19,36,62.962566
811716,114.1683,30.5061,39,74.01504
655703,121.3,31.19,39,69.512535
811716,114.1683,30.5061,42,78.17845
655703,121.3,31.19,42,80.937546
811716,114.1683,30.5061,45,92.13897
655703,121.3,31.19,45,87.92502
811716,114.1683,30.5061,48,94.252655
655703,121.3,31.19,48,84.899956
811716,114.1683,30.5061,51,53.255287
655703,121.3,31.19,51,50.61249
811716,114.1683,30.5061,54,56.1118
655703,121.3,31.19,54,60.625
811716,114.1683,30.5061,57,57.307114
655703,121.3,31.19,57,60.575005
811716,114.1683,30.5061,60,83.50366
655703,121.3,31.19,60,70.87504
811716,114.1683,30.5061,63,88.7542
655703,121.3,31.19,63,79.05004
811716,114.1683,30.5061,66,94.03424
655703,121.3,31.19,66,86.88756
811716,114.1683,30.5061,69,89.73158
655703,121.3,31.19,69,94.050026
811716,114.1683,30.5061,72,52.410572
655703,121.3,31.19,72,78.262474
811716,114.1683,30.5061,75,50.15296
655703,121.3,31.19,75,52.599995
811716,114.1683,30.5061,78,60.1204
655703,121.3,31.19,78,59.12502
811716,114.1683,30.5061,81,61.38699
655703,121.3,31.19,81,59.65003
811716,114.1683,30.5061,84,77.041214
655703,121.3,31.19,84,72.16252
811716,114.1683,30.5061,87,86.91041
655703,121.3,31.19,87,83.07502
811716,114.1683,30.5061,90,90.31696
655703,121.3,31.19,90,90.212524
811716,114.1683,30.5061,93,93.830765
655703,121.3,31.19,93,94.53752
811716,114.1683,30.5061,96,92.687096
655703,121.3,31.19,96,87.350006
811716,114.1683,30.5061,99,49.358498
655703,121.3,31.19,99,55.349995
811716,114.1683,30.5061,102,70.26685
655703,121.3,31.19,102,64.587494
811716,114.1683,30.5061,105,69.44064
655703,121.3,31.19,105,66.399994
811716,114.1683,30.5061,108,72.13977
655703,121.3,31.19,108,73.58751
811716,114.1683,30.5061,111,70.47108
655703,121.3,31.19,111,95.437515
811716,114.1683,30.5061,114,94.03926
655703,121.3,31.19,114,87.600006
811716,114.1683,30.5061,117,77.86281
655703,121.3,31.19,117,85.975
811716,114.1683,30.5061,120,62.00032
655703,121.3,31.19,120,78.40005
811716,114.1683,30.5061,123,69.48714
655703,121.3,31.19,123,64.312485
811716,114.1683,30.5061,126,74.80225
655703,121.3,31.19,126,73.19998
811716,114.1683,30.5061,129,77.107376
655703,121.3,31.19,129,79.212494
811716,114.1683,30.5061,132,78.46781
655703,121.3,31.19,132,79.55
811716,114.1683,30.5061,135,76.81991
655703,121.3,31.19,135,89.0625
811716,114.1683,30.5061,138,94.20649
655703,121.3,31.19,138,96.062515
811716,114.1683,30.5061,141,79.632
655703,121.3,31.19,141,92.15001
811716,114.1683,30.5061,144,63.205597
655703,121.3,31.19,144,77.68756
811716,114.1683,30.5061,147,63.63921
655703,121.3,31.19,147,68.1375
811716,114.1683,30.5061,150,79.473854
655703,121.3,31.19,150,72.30002
811716,114.1683,30.5061,153,80.22077
655703,121.3,31.19,153,79.75001
811716,114.1683,30.5061,156,76.97487
655703,121.3,31.19,156,82.4875
811716,114.1683,30.5061,159,78.013954
655703,121.3,31.19,159,84.38751
811716,114.1683,30.5061,162,93.42563
655703,121.3,31.19,162,95.8625
811716,114.1683,30.5061,165,75.08513
655703,121.3,31.19,165,87.8
811716,114.1683,30.5061,168,60.2592
655703,121.3,31.19,168,71.3125
811716,114.1683,30.5061,171,64.77313
655703,121.3,31.19,171,68.34999
811716,114.1683,30.5061,174,67.58404
655703,121.3,31.19,174,69.7625
811716,114.1683,30.5061,177,70.34954
655703,121.3,31.19,177,70.912506
811716,114.1683,30.5061,180,72.875565
655703,121.3,31.19,180,77.43747
811716,114.1683,30.5061,183,75.00379
655703,121.3,31.19,183,81.72501
811716,114.1683,30.5061,186,92.647385
655703,121.3,31.19,186,93.76253
811716,114.1683,30.5061,189,85.475296
655703,121.3,31.19,189,88.62502
811716,114.1683,30.5061,192,58.391045
655703,121.3,31.19,192,83.17506
811716,114.1683,30.5061,195,53.25638
655703,121.3,31.19,195,59.91253
