,lon,lat,dh,dat
811716,114.1683,30.5061,3,76.325
655703,121.3,31.19,3,73.5375
811716,114.1683,30.5061,6,83.105804
655703,121.3,31.19,6,79.9375
811716,114.1683,30.5061,9,85.23197
655703,121.3,31.19,9,83.7375
811716,114.1683,30.5061,12,69.661446
655703,121.3,31.19,12,77.1875
811716,114.1683,30.5061,15,38.46948
655703,121.3,31.19,15,51.062496
811716,114.1683,30.5061,18,33.03016
655703,121.3,31.19,18,50.25
811716,114.1683,30.5061,21,35.73066
655703,121.3,31.19,21,55.875008
811716,114.1683,30.5061,24,23.843323
655703,121.3,31.19,24,42.725
811716,114.1683,30.5061,27,70.60959
655703,121.3,31.19,27,81.22501
811716,114.1683,30.5061,30,81.69767
655703,121.3,31.19,30,87.20002
811716,114.1683,30.5061,33,86.559235
655703,121.3,31.19,33,89.425026
811716,114.1683,30.5061,36,89.778046
655703,121.3,31.19,36,79.875015
811716,114.1683,30.5061,39,67.54223
655703,121.3,31.19,39,64.325
811716,114.1683,30.5061,42,61.027325
655703,121.3,31.19,42,60.649994
811716,114.1683,30.5061,45,68.09809
655703,121.3,31.19,45,65.08751
811716,114.1683,30.5061,48,52.88789
655703,121.3,31.19,48,54.49999
811716,114.1683,30.5061,51,88.11218
655703,121.3,31.19,51,81.12501
811716,114.1683,30.5061,54,92.99984
655703,121.3,31.19,54,88.6125
811716,114.1683,30.5061,57,94.403076
655703,121.3,31.19,57,91.52502
811716,114.1683,30.5061,60,87.78332
655703,121.3,31.19,60,85.2625
811716,114.1683,30.5061,63,68.2368
655703,121.3,31.19,63,67.36249
811716,114.1683,30.5061,66,63.735287
655703,121.3,31.19,66,64.59999
811716,114.1683,30.5061,69,64.22988
655703,121.3,31.19,69,68.149994
811716,114.1683,30.5061,72,54.649193
655703,121.3,31.19,72,57.19998
811716,114.1683,30.5061,75,86.04924
655703,121.3,31.19,75,86.412506
811716,114.1683,30.5061,78,88.752495
655703,121.3,31.19,78,93.275
811716,114.1683,30.5061,81,91.2299
655703,121.3,31.19,81,95.15001
811716,114.1683,30.5061,84,93.19807
655703,121.3,31.19,84,87.662506
811716,114.1683,30.5061,87,71.95487
655703,121.3,31.19,87,62.91251
811716,114.1683,30.5061,90,67.37362
655703,121.3,31.19,90,59.75001
811716,114.1683,30.5061,93,69.08327
655703,121.3,31.19,93,62.350014
811716,114.1683,30.5061,96,60.420162
655703,121.3,31.19,96,49.90001
811716,114.1683,30.5061,99,88.32261
655703,121.3,31.19,99,87.287506
811716,114.1683,30.5061,102,90.54113
655703,121.3,31.19,102,92.00001
811716,114.1683,30.5061,105,92.91308
655703,121.3,31.19,105,95.12501
811716,114.1683,30.5061,108,94.51925
655703,121.3,31.19,108,92.5625
811716,114.1683,30.5061,111,69.077835
655703,121.3,31.19,111,78.3125
811716,114.1683,30.5061,114,68.79662
655703,121.3,31.19,114,78.7
811716,114.1683,30.5061,117,65.7432
655703,121.3,31.19,117,75.849976
811716,114.1683,30.5061,120,60.8151
655703,121.3,31.19,120,70.812485
811716,114.1683,30.5061,123,67.25045
655703,121.3,31.19,123,82.98752
811716,114.1683,30.5061,126,95.090096
655703,121.3,31.19,126,96.2375
811716,114.1683,30.5061,129,92.256546
655703,121.3,31.19,129,84.8125
811716,114.1683,30.5061,132,84.86705
655703,121.3,31.19,132,78.912506
811716,114.1683,30.5061,135,81.34268
655703,121.3,31.19,135,72.31251
811716,114.1683,30.5061,138,73.143585
655703,121.3,31.19,138,73.000015
811716,114.1683,30.5061,141,63.86465
655703,121.3,31.19,141,65.087524
811716,114.1683,30.5061,144,59.698536
655703,121.3,31.19,144,58.112522
