,lon,lat,dh,dat
811716,114.1683,30.5061,78,-1.9375
655703,121.3,31.19,78,0.6875
811716,114.1683,30.5061,81,-2.8125
655703,121.3,31.19,81,0.67499924
811716,114.1683,30.5061,84,-3.2299209
655703,121.3,31.19,84,1.2374992
811716,114.1683,30.5061,87,-3.2179945
655703,121.3,31.19,87,1.2625008
811716,114.1683,30.5061,90,-4.835369
655703,121.3,31.19,90,-0.4375
811716,114.1683,30.5061,93,-4.900659
655703,121.3,31.19,93,-1.5
811716,114.1683,30.5061,96,-7.6326256
655703,121.3,31.19,96,-4.049999
811716,114.1683,30.5061,99,-8.289631
655703,121.3,31.19,99,-5.3125
811716,114.1683,30.5061,102,-8.132626
655703,121.3,31.19,102,-6.299999
811716,114.1683,30.5061,105,-8.19029
655703,121.3,31.19,105,-8.424999
811716,114.1683,30.5061,108,-7.06529
655703,121.3,31.19,108,-8.75
811716,114.1683,30.5061,111,-7.06529
655703,121.3,31.19,111,-7.8125
811716,114.1683,30.5061,114,-6.9146304
655703,121.3,31.19,114,-10.049999
811716,114.1683,30.5061,117,-5.25
655703,121.3,31.19,117,-7.2874985
811716,114.1683,30.5061,120,-5.9146304
655703,121.3,31.19,120,-8.5
811716,114.1683,30.5061,123,-2.727131
655703,121.3,31.19,123,-6.450001
811716,114.1683,30.5061,126,-4.422256
655703,121.3,31.19,126,-7.137501
811716,114.1683,30.5061,129,-1.987539
655703,121.3,31.19,129,-5.762501
811716,114.1683,30.5061,132,-3.457052
655703,121.3,31.19,132,-6.549999
811716,114.1683,30.5061,135,-2.9646776
655703,121.3,31.19,135,-4.612499
811716,114.1683,30.5061,138,-4.3597565
655703,121.3,31.19,138,-5.9375
811716,114.1683,30.5061,141,-2.9222565
655703,121.3,31.19,141,-3.8125
811716,114.1683,30.5061,144,-4.604921
655703,121.3,31.19,144,-3.5
811716,114.1683,30.5061,147,-2.4402902
655703,121.3,31.19,147,-3.5
811716,114.1683,30.5061,150,-4.042421
655703,121.3,31.19,150,-3.7374992
811716,114.1683,30.5061,153,-3.727131
655703,121.3,31.19,153,-3.3624992
811716,114.1683,30.5061,156,-4.0027905
655703,121.3,31.19,156,-4.0625
811716,114.1683,30.5061,159,-4.229921
655703,121.3,31.19,159,-4.137501
811716,114.1683,30.5061,162,-3.3353689
655703,121.3,31.19,162,-4.1875
811716,114.1683,30.5061,165,-3.8277512
655703,121.3,31.19,165,-5.424999
811716,114.1683,30.5061,168,-2.5228689
655703,121.3,31.19,168,-4.112499
811716,114.1683,30.5061,171,-3.9479158
655703,121.3,31.19,171,-6.199997
811716,114.1683,30.5061,174,-2.7152045
655703,121.3,31.19,174,-3.9375
811716,114.1683,30.5061,177,-3.2728689
655703,121.3,31.19,177,-5.575001
811716,114.1683,30.5061,180,-2.897869
655703,121.3,31.19,180,-4.6875
811716,114.1683,30.5061,183,-1.8854083
655703,121.3,31.19,183,-6.6875
811716,114.1683,30.5061,186,-1.8125
655703,121.3,31.19,186,-4.799999
811716,114.1683,30.5061,189,-1.3597565
655703,121.3,31.19,189,-6.625
811716,114.1683,30.5061,192,-2.0304945
655703,121.3,31.19,192,-3.7999992
811716,114.1683,30.5061,195,-2.3277512
655703,121.3,31.19,195,-5.174999
811716,114.1683,30.5061,198,-2.9375
655703,121.3,31.19,198,-3.4874992
811716,114.1683,30.5061,201,-1.2347565
655703,121.3,31.19,201,-4.387501
811716,114.1683,30.5061,204,-3.5076256
655703,121.3,31.19,204,-5.1875
811716,114.1683,30.5061,207,-1.6674211
655703,121.3,31.19,207,-5.0625
811716,114.1683,30.5061,210,-5.147869
655703,121.3,31.19,210,-7.8125
811716,114.1683,30.5061,213,-2.25
655703,121.3,31.19,213,-4.862499
811716,114.1683,30.5061,216,-3.75
655703,121.3,31.19,216,-7.612499
811716,114.1683,30.5061,219,-2.354921
655703,121.3,31.19,219,-3.6375008
811716,114.1683,30.5061,222,-4.104921
655703,121.3,31.19,222,-6.625
811716,114.1683,30.5061,225,-1.2146776
655703,121.3,31.19,225,-3.0625
811716,114.1683,30.5061,228,-3.417421
655703,121.3,31.19,228,-6.3125
811716,114.1683,30.5061,231,-1.4293551
655703,121.3,31.19,231,-2.8500023
811716,114.1683,30.5061,234,-6.417421
655703,121.3,31.19,234,-1.800003
811716,114.1683,30.5061,237,-3.2375464
655703,121.3,31.19,237,-1.300003
811716,114.1683,30.5061,240,-4.8673744
655703,121.3,31.19,240,-6.075001
