,lon,lat,dh,dat
655703,121.3,31.19,99,-0.4375
811716,114.1683,30.5061,102,-0.4375
655703,121.3,31.19,102,0.25
811716,114.1683,30.5061,105,-1.0424211
655703,121.3,31.19,105,0.17499924
811716,114.1683,30.5061,108,-1.5
655703,121.3,31.19,108,-0.57500076
811716,114.1683,30.5061,111,0.3645918
655703,121.3,31.19,111,2.7374992
811716,114.1683,30.5061,114,-1.9375
655703,121.3,31.19,114,-0.875
811716,114.1683,30.5061,117,0.29242113
655703,121.3,31.19,117,1.925003
811716,114.1683,30.5061,120,-2.0027902
655703,121.3,31.19,120,0.4375
811716,114.1683,30.5061,123,-1.0228691
655703,121.3,31.19,123,1.0750008
811716,114.1683,30.5061,126,-2.0048354
655703,121.3,31.19,126,-0.20000076
811716,114.1683,30.5061,129,-0.51246095
655703,121.3,31.19,129,0.55000305
811716,114.1683,30.5061,132,-2.2777045
655703,121.3,31.19,132,-1.7000008
811716,114.1683,30.5061,135,-1.2777045
655703,121.3,31.19,135,0.03750229
811716,114.1683,30.5061,138,-2.0805337
655703,121.3,31.19,138,-1.3500023
811716,114.1683,30.5061,141,-9.265244
655703,121.3,31.19,141,-3.625
811716,114.1683,30.5061,144,-3.3429945
655703,121.3,31.19,144,-1.125
811716,114.1683,30.5061,147,-6.7527905
655703,121.3,31.19,147,-5.3999977
811716,114.1683,30.5061,150,-3.5929945
655703,121.3,31.19,150,-0.32500076
811716,114.1683,30.5061,153,-7.2728686
655703,121.3,31.19,153,-7.1499977
811716,114.1683,30.5061,156,-4.2179947
655703,121.3,31.19,156,0.73749924
811716,114.1683,30.5061,159,-6.925573
655703,121.3,31.19,159,-8.987499
811716,114.1683,30.5061,162,-5.905494
655703,121.3,31.19,162,2.4500008
811716,114.1683,30.5061,165,-4.650659
655703,121.3,31.19,165,-8.9375
811716,114.1683,30.5061,168,-6.3152905
655703,121.3,31.19,168,0.7124977
811716,114.1683,30.5061,171,-2.838159
655703,121.3,31.19,171,-6.6624985
811716,114.1683,30.5061,174,-6.1277905
655703,121.3,31.19,174,-2.8500023
811716,114.1683,30.5061,177,-1.728403
655703,121.3,31.19,177,-6.2874985
811716,114.1683,30.5061,180,-5.917421
655703,121.3,31.19,180,-6.1875
811716,114.1683,30.5061,183,-1.9799211
655703,121.3,31.19,183,-5.487499
811716,114.1683,30.5061,186,-7.542421
655703,121.3,31.19,186,-6.5
811716,114.1683,30.5061,189,-1.3201256
655703,121.3,31.19,189,-4.75
811716,114.1683,30.5061,192,-7.5625
655703,121.3,31.19,192,-6.575001
811716,114.1683,30.5061,195,-1.7146775
655703,121.3,31.19,195,-4.200001
811716,114.1683,30.5061,198,-7.1326256
655703,121.3,31.19,198,-7.950001
811716,114.1683,30.5061,201,-2.5472565
655703,121.3,31.19,201,-4.512501
811716,114.1683,30.5061,204,-6.75
655703,121.3,31.19,204,-8.575001
811716,114.1683,30.5061,207,-2.1097562
655703,121.3,31.19,207,-4.699997
811716,114.1683,30.5061,210,-6.3125
655703,121.3,31.19,210,-8.849998
811716,114.1683,30.5061,213,-4.2499995
655703,121.3,31.19,213,-5.012501
811716,114.1683,30.5061,216,-4.0347953
655703,121.3,31.19,216,-6.762501
811716,114.1683,30.5061,219,-1.7042693
655703,121.3,31.19,219,-4.4749985
811716,114.1683,30.5061,222,-4.4375
655703,121.3,31.19,222,-5.762501
811716,114.1683,30.5061,225,-2.8993874
655703,121.3,31.19,225,-4.7874985
811716,114.1683,30.5061,228,-4.625
655703,121.3,31.19,228,-5.762501
811716,114.1683,30.5061,231,0.5625
655703,121.3,31.19,231,-4.699997
811716,114.1683,30.5061,234,-3.3125
655703,121.3,31.19,234,-7.887501
811716,114.1683,30.5061,237,-1.1674211
655703,121.3,31.19,237,-5.075001
811716,114.1683,30.5061,240,-2.0896776
655703,121.3,31.19,240,-3.375
