,lon,lat,dh,dat
811716,114.1683,30.5061,3,0.11253908
655703,121.3,31.19,3,-4.1875
811716,114.1683,30.5061,6,0.44028258
655703,121.3,31.19,6,-4.112499
811716,114.1683,30.5061,9,0.53048706
655703,121.3,31.19,9,-4.0
811716,114.1683,30.5061,12,0.51524353
655703,121.3,31.19,12,-3.75
811716,114.1683,30.5061,15,0.02286911
655703,121.3,31.19,15,-2.9375
811716,114.1683,30.5061,18,-0.1875
655703,121.3,31.19,18,-2.875
811716,114.1683,30.5061,21,-0.25
655703,121.3,31.19,21,-1.875
811716,114.1683,30.5061,24,0.20274353
655703,121.3,31.19,24,-1.8875008
811716,114.1683,30.5061,27,0.82774353
655703,121.3,31.19,27,-1.1500015
811716,114.1683,30.5061,30,-0.1875
655703,121.3,31.19,30,-1.0750008
811716,114.1683,30.5061,33,-0.125
655703,121.3,31.19,33,-1.2625008
811716,114.1683,30.5061,36,-0.22992113
655703,121.3,31.19,36,-1.4500008
811716,114.1683,30.5061,39,-1.2652435
655703,121.3,31.19,39,-0.5
811716,114.1683,30.5061,42,-1.2451571
655703,121.3,31.19,42,0.13750076
811716,114.1683,30.5061,45,-0.7652435
655703,121.3,31.19,45,-1.0750008
811716,114.1683,30.5061,48,-0.5652826
655703,121.3,31.19,48,-0.9375
811716,114.1683,30.5061,51,-0.48753908
655703,121.3,31.19,51,-0.32500076
811716,114.1683,30.5061,54,-0.370157
655703,121.3,31.19,54,-0.46250153
811716,114.1683,30.5061,57,-0.43544725
655703,121.3,31.19,57,-0.8125
811716,114.1683,30.5061,60,-0.3277435
655703,121.3,31.19,60,-1.7000008
811716,114.1683,30.5061,63,1.4375
655703,121.3,31.19,63,-2.1500015
811716,114.1683,30.5061,66,1.4527435
655703,121.3,31.19,66,-1.4000015
811716,114.1683,30.5061,69,1.0853691
655703,121.3,31.19,69,-0.9375
811716,114.1683,30.5061,72,0.15549469
655703,121.3,31.19,72,-0.4375
811716,114.1683,30.5061,75,0.13262558
655703,121.3,31.19,75,0.42499924
811716,114.1683,30.5061,78,-0.125
655703,121.3,31.19,78,0.42499924
811716,114.1683,30.5061,81,-0.66463083
655703,121.3,31.19,81,-0.13750076
811716,114.1683,30.5061,84,-0.8798353
655703,121.3,31.19,84,-0.51250076
811716,114.1683,30.5061,87,-1.75
655703,121.3,31.19,87,-0.012500763
811716,114.1683,30.5061,90,-1.9174211
655703,121.3,31.19,90,-0.0625
811716,114.1683,30.5061,93,-1.4326646
655703,121.3,31.19,93,-1.1875
811716,114.1683,30.5061,96,-2.0
655703,121.3,31.19,96,-1.6375008
811716,114.1683,30.5061,99,-2.3777902
655703,121.3,31.19,99,-1.7000008
811716,114.1683,30.5061,102,-2.854921
655703,121.3,31.19,102,-2.0
811716,114.1683,30.5061,105,-2.8826256
655703,121.3,31.19,105,-2.375
811716,114.1683,30.5061,108,-3.0076256
655703,121.3,31.19,108,-2.6875
811716,114.1683,30.5061,111,-9.135416
655703,121.3,31.19,111,-3.7374992
811716,114.1683,30.5061,114,-3.783285
655703,121.3,31.19,114,-2.9375
811716,114.1683,30.5061,117,-8.645824
655703,121.3,31.19,117,-10.337498
811716,114.1683,30.5061,120,-4.7881203
655703,121.3,31.19,120,-3.5625
811716,114.1683,30.5061,123,-8.130581
655703,121.3,31.19,123,-7.9124985
811716,114.1683,30.5061,126,-4.195125
655703,121.3,31.19,126,-3.1624985
811716,114.1683,30.5061,129,-6.604921
655703,121.3,31.19,129,-8.012501
811716,114.1683,30.5061,132,-4.4054947
655703,121.3,31.19,132,-4.3125
811716,114.1683,30.5061,135,-3.5228689
655703,121.3,31.19,135,-7.0
811716,114.1683,30.5061,138,-5.0929947
655703,121.3,31.19,138,-3.7374992
811716,114.1683,30.5061,141,-1.7756594
655703,121.3,31.19,141,-6.0374985
811716,114.1683,30.5061,144,-5.213159
655703,121.3,31.19,144,-3.9249992
811716,114.1683,30.5061,147,-1.2332382
655703,121.3,31.19,147,-4.262501
811716,114.1683,30.5061,150,-4.460369
655703,121.3,31.19,150,-2.25
811716,114.1683,30.5061,153,-0.7131593
655703,121.3,31.19,153,-3.375
811716,114.1683,30.5061,156,-4.2804947
655703,121.3,31.19,156,0.25
811716,114.1683,30.5061,159,-0.9402902
655703,121.3,31.19,159,-1.625
811716,114.1683,30.5061,162,-4.0929947
655703,121.3,31.19,162,2.1875
811716,114.1683,30.5061,165,-2.66312
655703,121.3,31.19,165,-1.9375
811716,114.1683,30.5061,168,-5.5701256
655703,121.3,31.19,168,0.79999924
811716,114.1683,30.5061,171,-2.6006124
655703,121.3,31.19,171,-0.36249924
811716,114.1683,30.5061,174,-4.6478686
655703,121.3,31.19,174,-2.5750008
811716,114.1683,30.5061,177,-2.5180335
655703,121.3,31.19,177,0.5250015
811716,114.1683,30.5061,180,-4.1402435
655703,121.3,31.19,180,-3.9500008
811716,114.1683,30.5061,183,-4.1249995
655703,121.3,31.19,183,3.8250008
811716,114.1683,30.5061,186,-3.275659
655703,121.3,31.19,186,-3.1375008
811716,114.1683,30.5061,189,-4.0304947
655703,121.3,31.19,189,3.8875008
811716,114.1683,30.5061,192,-1.3353691
655703,121.3,31.19,192,-3.8250008
811716,114.1683,30.5061,195,-4.195125
655703,121.3,31.19,195,-0.5375023
811716,114.1683,30.5061,198,-2.0902042
655703,121.3,31.19,198,-3.7625008
811716,114.1683,30.5061,201,-4.0805335
655703,121.3,31.19,201,-2.5375023
811716,114.1683,30.5061,204,-3.167421
655703,121.3,31.19,204,-3.875
811716,114.1683,30.5061,207,-2.5625
655703,121.3,31.19,207,-3.762497
811716,114.1683,30.5061,210,-3.6874998
655703,121.3,31.19,210,-5.512501
811716,114.1683,30.5061,213,-2.2972565
655703,121.3,31.19,213,-4.9124985
811716,114.1683,30.5061,216,-3.75
655703,121.3,31.19,216,-5.0625
811716,114.1683,30.5061,219,-3.6750464
655703,121.3,31.19,219,-0.83750534
811716,114.1683,30.5061,222,-2.6521776
655703,121.3,31.19,222,-5.325001
811716,114.1683,30.5061,225,-3.6994264
655703,121.3,31.19,225,-3.5875053
811716,114.1683,30.5061,228,-2.417421
655703,121.3,31.19,228,-5.262501
811716,114.1683,30.5061,231,-3.386934
655703,121.3,31.19,231,-4.050003
