,lon,lat,dh,dat
811716,114.1683,30.5061,3,0.905487
655703,121.3,31.19,3,-0.375
811716,114.1683,30.5061,6,0.44790816
655703,121.3,31.19,6,-0.13750076
811716,114.1683,30.5061,9,0.5853615
655703,121.3,31.19,9,-0.82500076
811716,114.1683,30.5061,12,0.53811264
655703,121.3,31.19,12,-1.25
811716,114.1683,30.5061,15,-0.14176178
655703,121.3,31.19,15,-0.6875
811716,114.1683,30.5061,18,-1.307657
655703,121.3,31.19,18,-0.88750076
811716,114.1683,30.5061,21,-1.2423744
655703,121.3,31.19,21,-2.2625008
811716,114.1683,30.5061,24,-1.132618
655703,121.3,31.19,24,-3.375
811716,114.1683,30.5061,27,-1.6979083
655703,121.3,31.19,27,-4.487499
811716,114.1683,30.5061,30,-1.6033952
655703,121.3,31.19,30,-5.4375
811716,114.1683,30.5061,33,-2.190817
655703,121.3,31.19,33,-5.450001
811716,114.1683,30.5061,36,-2.5027823
655703,121.3,31.19,36,-5.3125
811716,114.1683,30.5061,39,-4.2804866
655703,121.3,31.19,39,-5.375
811716,114.1683,30.5061,42,-4.943073
655703,121.3,31.19,42,-6.362499
811716,114.1683,30.5061,45,-4.2972565
655703,121.3,31.19,45,-5.700001
811716,114.1683,30.5061,48,-4.002248
655703,121.3,31.19,48,-5.9375
811716,114.1683,30.5061,51,-3.6625779
655703,121.3,31.19,51,-7.25
811716,114.1683,30.5061,54,-3.6229393
655703,121.3,31.19,54,-8.487499
811716,114.1683,30.5061,57,-3.4321225
655703,121.3,31.19,57,-7.862499
811716,114.1683,30.5061,60,-3.882091
655703,121.3,31.19,60,-8.75
811716,114.1683,30.5061,63,-3.9494264
655703,121.3,31.19,63,-8.25
811716,114.1683,30.5061,66,-3.77717
655703,121.3,31.19,66,-7.75
811716,114.1683,30.5061,69,-2.789631
655703,121.3,31.19,69,-6.0
811716,114.1683,30.5061,72,-2.5619655
655703,121.3,31.19,72,-4.9375
811716,114.1683,30.5061,75,-3.789631
655703,121.3,31.19,75,-4.512501
811716,114.1683,30.5061,78,-3.2896307
655703,121.3,31.19,78,-4.5625
811716,114.1683,30.5061,81,-2.729921
655703,121.3,31.19,81,-4.5
811716,114.1683,30.5061,84,-2.727131
655703,121.3,31.19,84,-4.5
811716,114.1683,30.5061,87,-2.854921
655703,121.3,31.19,87,-5.375
811716,114.1683,30.5061,90,-3.1201649
655703,121.3,31.19,90,-5.4375
811716,114.1683,30.5061,93,-3.1875
655703,121.3,31.19,93,-4.424999
811716,114.1683,30.5061,96,-3.125
655703,121.3,31.19,96,-4.924999
811716,114.1683,30.5061,99,-3.0076256
655703,121.3,31.19,99,-5.125
811716,114.1683,30.5061,102,-3.2299209
655703,121.3,31.19,102,-5.8125
811716,114.1683,30.5061,105,-3.1326256
655703,121.3,31.19,105,-5.9375
811716,114.1683,30.5061,108,-2.762461
655703,121.3,31.19,108,-6.1875
811716,114.1683,30.5061,111,-5.0472565
655703,121.3,31.19,111,-8.5
811716,114.1683,30.5061,114,-3.085369
655703,121.3,31.19,114,-4.9000015
811716,114.1683,30.5061,117,-4.5701256
655703,121.3,31.19,117,-8.350002
811716,114.1683,30.5061,120,-4.979921
655703,121.3,31.19,120,-7.199997
811716,114.1683,30.5061,123,-4.19029
655703,121.3,31.19,123,-7.737499
811716,114.1683,30.5061,126,-3.7347565
655703,121.3,31.19,126,-7.862499
811716,114.1683,30.5061,129,-3.0625
655703,121.3,31.19,129,-7.325001
811716,114.1683,30.5061,132,-3.332052
655703,121.3,31.19,132,-7.174999
811716,114.1683,30.5061,135,-2.2347565
655703,121.3,31.19,135,-6.7249985
811716,114.1683,30.5061,138,-1.6875
655703,121.3,31.19,138,-7.1499977
811716,114.1683,30.5061,141,-1.5625
655703,121.3,31.19,141,-7.174999
811716,114.1683,30.5061,144,-1.6722565
655703,121.3,31.19,144,-6.375
811716,114.1683,30.5061,147,-1.1674211
655703,121.3,31.19,147,-6.0250015
811716,114.1683,30.5061,150,-0.7548353
655703,121.3,31.19,150,-4.950001
811716,114.1683,30.5061,153,0.26524353
655703,121.3,31.19,153,-4.700001
811716,114.1683,30.5061,156,-0.0048353365
655703,121.3,31.19,156,-4.200001
811716,114.1683,30.5061,159,-0.00762558
655703,121.3,31.19,159,-4.174999
811716,114.1683,30.5061,162,-0.7924211
655703,121.3,31.19,162,-4.0
811716,114.1683,30.5061,165,-0.125
655703,121.3,31.19,165,-3.25
811716,114.1683,30.5061,168,-0.13746092
655703,121.3,31.19,168,-2.25
811716,114.1683,30.5061,171,-0.7347564
655703,121.3,31.19,171,-0.8125
811716,114.1683,30.5061,174,-1.7347564
655703,121.3,31.19,174,-0.625
811716,114.1683,30.5061,177,-2.917421
655703,121.3,31.19,177,0.0
811716,114.1683,30.5061,180,-3.0076256
655703,121.3,31.19,180,0.13750076
811716,114.1683,30.5061,183,-2.6554945
655703,121.3,31.19,183,0.9125023
811716,114.1683,30.5061,186,-2.5978298
655703,121.3,31.19,186,-0.1875
811716,114.1683,30.5061,189,-2.4679947
655703,121.3,31.19,189,0.80000305
811716,114.1683,30.5061,192,-2.7881126
655703,121.3,31.19,192,-0.41249847
811716,114.1683,30.5061,195,-2.710369
655703,121.3,31.19,195,-1.125
811716,114.1683,30.5061,198,-2.3930337
655703,121.3,31.19,198,-1.7374992
811716,114.1683,30.5061,201,-2.1659029
655703,121.3,31.19,201,-2.1124992
811716,114.1683,30.5061,204,-2.2103693
655703,121.3,31.19,204,-1.75
811716,114.1683,30.5061,207,-4.2499995
655703,121.3,31.19,207,-2.0750008
811716,114.1683,30.5061,210,-3.5978298
655703,121.3,31.19,210,-3.5125008
811716,114.1683,30.5061,213,-3.2652512
655703,121.3,31.19,213,-4.75
811716,114.1683,30.5061,216,-3.0472562
655703,121.3,31.19,216,-5.512501
811716,114.1683,30.5061,219,-2.054882
655703,121.3,31.19,219,-0.95000076
811716,114.1683,30.5061,222,-1.875
655703,121.3,31.19,222,-1.4375
811716,114.1683,30.5061,225,-1.625
655703,121.3,31.19,225,-1.75
811716,114.1683,30.5061,228,-5.745165
655703,121.3,31.19,228,-7.924999
811716,114.1683,30.5061,231,-7.417421
655703,121.3,31.19,231,-4.174988
811716,114.1683,30.5061,234,-6.362547
655703,121.3,31.19,234,-2.8624916
811716,114.1683,30.5061,237,-5.5
655703,121.3,31.19,237,-2.6999893
811716,114.1683,30.5061,240,-5.0472565
655703,121.3,31.19,240,-7.487499
