,lon,lat,dh,dat
811716,114.1683,30.5061,3,0.42987442
655703,121.3,31.19,3,-0.33750153
811716,114.1683,30.5061,6,0.14024353
655703,121.3,31.19,6,-1.0250015
811716,114.1683,30.5061,9,-0.28479555
655703,121.3,31.19,9,-2.875
811716,114.1683,30.5061,12,-0.0
655703,121.3,31.19,12,-3.5499992
811716,114.1683,30.5061,15,0.7777044
655703,121.3,31.19,15,-3.3875008
811716,114.1683,30.5061,18,0.83536905
655703,121.3,31.19,18,-2.3624992
811716,114.1683,30.5061,21,0.83536905
655703,121.3,31.19,21,-1.4500008
811716,114.1683,30.5061,24,0.5
655703,121.3,31.19,24,-0.70000076
811716,114.1683,30.5061,27,0.44790816
655703,121.3,31.19,27,-0.38750076
811716,114.1683,30.5061,30,0.44028258
655703,121.3,31.19,30,-0.32500076
811716,114.1683,30.5061,33,0.32011792
655703,121.3,31.19,33,-0.32500076
811716,114.1683,30.5061,36,0.53048706
655703,121.3,31.19,36,-0.07500076
811716,114.1683,30.5061,39,1.0853691
655703,121.3,31.19,39,0.75
811716,114.1683,30.5061,42,0.7838041
655703,121.3,31.19,42,0.75
811716,114.1683,30.5061,45,-0.682657
655703,121.3,31.19,45,-0.375
811716,114.1683,30.5061,48,-0.7375391
655703,121.3,31.19,48,-1.5750008
811716,114.1683,30.5061,51,-1.3826256
655703,121.3,31.19,51,-2.1875
811716,114.1683,30.5061,54,-0.92073053
655703,121.3,31.19,54,-1.7625008
811716,114.1683,30.5061,57,-1.6679479
655703,121.3,31.19,57,-2.6875
811716,114.1683,30.5061,60,-2.2908952
655703,121.3,31.19,60,-3.5499992
811716,114.1683,30.5061,63,-3.2708166
655703,121.3,31.19,63,-3.5625
811716,114.1683,30.5061,66,-4.4333944
655703,121.3,31.19,66,-3.9500008
811716,114.1683,30.5061,69,-4.0723815
655703,121.3,31.19,69,-4.862499
811716,114.1683,30.5061,72,-4.010408
655703,121.3,31.19,72,-5.6875
811716,114.1683,30.5061,75,-6.5652905
655703,121.3,31.19,75,-6.487499
811716,114.1683,30.5061,78,-6.5625
655703,121.3,31.19,78,-7.8125
811716,114.1683,30.5061,81,-7.102131
655703,121.3,31.19,81,-7.75
811716,114.1683,30.5061,84,-7.4097953
655703,121.3,31.19,84,-7.612499
811716,114.1683,30.5061,87,-7.0347953
655703,121.3,31.19,87,-7.737499
811716,114.1683,30.5061,90,-6.6826644
655703,121.3,31.19,90,-7.799999
811716,114.1683,30.5061,93,-5.6826644
655703,121.3,31.19,93,-6.5625
811716,114.1683,30.5061,96,-5.182665
655703,121.3,31.19,96,-6.25
811716,114.1683,30.5061,99,-4.6021304
655703,121.3,31.19,99,-5.875
811716,114.1683,30.5061,102,-3.875
655703,121.3,31.19,102,-5.5
811716,114.1683,30.5061,105,-3.5424209
655703,121.3,31.19,105,-5.5625
811716,114.1683,30.5061,108,-3.354921
655703,121.3,31.19,108,-5.75
811716,114.1683,30.5061,111,-1.1049211
655703,121.3,31.19,111,-3.375
811716,114.1683,30.5061,114,-3.5576646
655703,121.3,31.19,114,-5.8125
811716,114.1683,30.5061,117,-2.5
655703,121.3,31.19,117,-3.3374977
811716,114.1683,30.5061,120,-2.9375
655703,121.3,31.19,120,-4.75
811716,114.1683,30.5061,123,-3.125
655703,121.3,31.19,123,-3.9249992
811716,114.1683,30.5061,126,-2.6326256
655703,121.3,31.19,126,-4.512501
811716,114.1683,30.5061,129,-4.254835
655703,121.3,31.19,129,-5.1875
811716,114.1683,30.5061,132,-3.0
655703,121.3,31.19,132,-4.625
811716,114.1683,30.5061,135,-4.6326256
655703,121.3,31.19,135,-5.4000015
811716,114.1683,30.5061,138,-3.9652042
655703,121.3,31.19,138,-4.0625
811716,114.1683,30.5061,141,-5.495165
655703,121.3,31.19,141,-7.200001
811716,114.1683,30.5061,144,-4.307665
655703,121.3,31.19,144,-2.9874992
811716,114.1683,30.5061,147,-3.875
