,lon,lat,dh,dat
811716,114.1683,30.5061,0,77.633064
655703,121.3,31.19,0,86.016235
811716,114.1683,30.5061,3,21.408075
655703,121.3,31.19,3,99.67501
811716,114.1683,30.5061,6,12.217632
655703,121.3,31.19,6,87.80908
811716,114.1683,30.5061,9,8.625767
655703,121.3,31.19,9,41.33388
811716,114.1683,30.5061,12,13.684376
655703,121.3,31.19,12,24.249897
811716,114.1683,30.5061,15,3.1759908
655703,121.3,31.19,15,1.9849664
811716,114.1683,30.5061,18,0.54198426
655703,121.3,31.19,18,0.0
811716,114.1683,30.5061,21,0.815481
655703,121.3,31.19,21,14.159981
811716,114.1683,30.5061,24,0.46632752
655703,121.3,31.19,24,24.087774
811716,114.1683,30.5061,27,0.0
655703,121.3,31.19,27,89.57525
811716,114.1683,30.5061,30,84.4203
655703,121.3,31.19,30,94.093704
811716,114.1683,30.5061,33,72.47699
655703,121.3,31.19,33,21.189974
811716,114.1683,30.5061,36,47.51957
655703,121.3,31.19,36,61.59304
811716,114.1683,30.5061,39,9.469444
655703,121.3,31.19,39,19.215586
811716,114.1683,30.5061,42,9.568735
655703,121.3,31.19,42,36.97486
811716,114.1683,30.5061,45,78.650764
655703,121.3,31.19,45,28.527777
811716,114.1683,30.5061,48,73.579735
655703,121.3,31.19,48,11.39121
811716,114.1683,30.5061,51,14.281931
655703,121.3,31.19,51,36.105904
811716,114.1683,30.5061,54,3.4066422
655703,121.3,31.19,54,86.86871
811716,114.1683,30.5061,57,4.077191
655703,121.3,31.19,57,70.735306
811716,114.1683,30.5061,60,11.671104
655703,121.3,31.19,60,78.88832
811716,114.1683,30.5061,63,42.04908
655703,121.3,31.19,63,57.06187
811716,114.1683,30.5061,66,83.33483
655703,121.3,31.19,66,99.51256
811716,114.1683,30.5061,69,90.26014
655703,121.3,31.19,69,92.88833
811716,114.1683,30.5061,72,97.61234
655703,121.3,31.19,72,77.72122
811716,114.1683,30.5061,78,99.533676
655703,121.3,31.19,78,56.131065
811716,114.1683,30.5061,84,100.0
655703,121.3,31.19,84,99.61003
811716,114.1683,30.5061,90,100.0
655703,121.3,31.19,90,100.0
811716,114.1683,30.5061,96,100.0
655703,121.3,31.19,96,98.55989
811716,114.1683,30.5061,102,100.0
655703,121.3,31.19,102,99.63997
811716,114.1683,30.5061,108,63.752953
655703,121.3,31.19,108,9.95155
811716,114.1683,30.5061,114,100.0
655703,121.3,31.19,114,36.038525
811716,114.1683,30.5061,120,100.0
655703,121.3,31.19,120,73.04481
811716,114.1683,30.5061,126,100.0
655703,121.3,31.19,126,89.07907
811716,114.1683,30.5061,132,100.0
655703,121.3,31.19,132,99.25
811716,114.1683,30.5061,138,100.0
655703,121.3,31.19,138,35.95446
811716,114.1683,30.5061,144,100.0
655703,121.3,31.19,144,58.03962
811716,114.1683,30.5061,150,100.0
655703,121.3,31.19,150,100.0
811716,114.1683,30.5061,156,99.752884
655703,121.3,31.19,156,100.0
811716,114.1683,30.5061,162,100.0
655703,121.3,31.19,162,100.0
811716,114.1683,30.5061,168,100.0
655703,121.3,31.19,168,97.93702
811716,114.1683,30.5061,174,100.0
655703,121.3,31.19,174,100.0
811716,114.1683,30.5061,180,99.752884
655703,121.3,31.19,180,82.97863
811716,114.1683,30.5061,186,100.0
655703,121.3,31.19,186,55.591743
811716,114.1683,30.5061,192,100.0
655703,121.3,31.19,192,99.85597
811716,114.1683,30.5061,198,100.0
655703,121.3,31.19,198,100.0
811716,114.1683,30.5061,204,100.0
655703,121.3,31.19,204,100.0
811716,114.1683,30.5061,210,100.0
655703,121.3,31.19,210,77.11091
811716,114.1683,30.5061,216,100.0
655703,121.3,31.19,216,100.0
811716,114.1683,30.5061,222,40.974503
655703,121.3,31.19,222,100.0
811716,114.1683,30.5061,228,51.45149
655703,121.3,31.19,228,100.0
811716,114.1683,30.5061,234,99.96345
655703,121.3,31.19,234,100.0
811716,114.1683,30.5061,240,13.693613
655703,121.3,31.19,240,99.76602
