,lon,lat,dh,dat
811716,114.1683,30.5061,0,83.50571
655703,121.3,31.19,0,0.15599707
811716,114.1683,30.5061,3,29.607576
655703,121.3,31.19,3,39.063164
811716,114.1683,30.5061,6,23.859428
655703,121.3,31.19,6,78.678444
811716,114.1683,30.5061,9,48.106056
655703,121.3,31.19,9,64.4512
811716,114.1683,30.5061,12,92.938774
655703,121.3,31.19,12,81.86981
811716,114.1683,30.5061,15,100.0
655703,121.3,31.19,15,75.66616
811716,114.1683,30.5061,18,45.93766
655703,121.3,31.19,18,100.0
811716,114.1683,30.5061,21,99.19356
655703,121.3,31.19,21,93.60285
811716,114.1683,30.5061,24,74.47556
655703,121.3,31.19,24,95.81608
811716,114.1683,30.5061,27,19.301735
655703,121.3,31.19,27,89.2654
811716,114.1683,30.5061,30,40.620975
655703,121.3,31.19,30,89.43919
811716,114.1683,30.5061,33,0.0
655703,121.3,31.19,33,41.941257
811716,114.1683,30.5061,36,0.0
655703,121.3,31.19,36,34.76622
811716,114.1683,30.5061,39,0.0
655703,121.3,31.19,39,17.103323
811716,114.1683,30.5061,42,0.0
655703,121.3,31.19,42,97.949974
811716,114.1683,30.5061,45,0.0
655703,121.3,31.19,45,88.659256
811716,114.1683,30.5061,48,0.0
655703,121.3,31.19,48,49.958656
811716,114.1683,30.5061,51,0.17520505
655703,121.3,31.19,51,47.35704
811716,114.1683,30.5061,54,0.0
655703,121.3,31.19,54,82.16881
811716,114.1683,30.5061,57,53.90833
655703,121.3,31.19,57,12.662447
811716,114.1683,30.5061,60,38.3445
655703,121.3,31.19,60,1.9750609
811716,114.1683,30.5061,63,28.889662
655703,121.3,31.19,63,20.124817
811716,114.1683,30.5061,66,0.0
655703,121.3,31.19,66,37.656235
811716,114.1683,30.5061,69,22.056074
655703,121.3,31.19,69,80.26993
811716,114.1683,30.5061,72,13.153757
655703,121.3,31.19,72,10.568848
811716,114.1683,30.5061,78,1.2551881
655703,121.3,31.19,78,76.35949
811716,114.1683,30.5061,84,0.76371586
655703,121.3,31.19,84,32.451065
811716,114.1683,30.5061,90,20.353897
655703,121.3,31.19,90,2.1995142
811716,114.1683,30.5061,96,92.48492
655703,121.3,31.19,96,0.14402124
811716,114.1683,30.5061,102,98.41161
655703,121.3,31.19,102,0.2339718
811716,114.1683,30.5061,108,26.230032
655703,121.3,31.19,108,75.768234
811716,114.1683,30.5061,114,100.0
655703,121.3,31.19,114,100.0
811716,114.1683,30.5061,120,100.0
655703,121.3,31.19,120,100.0
811716,114.1683,30.5061,126,100.0
655703,121.3,31.19,126,100.0
811716,114.1683,30.5061,132,100.0
655703,121.3,31.19,132,47.799603
811716,114.1683,30.5061,138,99.976105
655703,121.3,31.19,138,98.64984
811716,114.1683,30.5061,144,100.0
655703,121.3,31.19,144,32.919666
811716,114.1683,30.5061,150,100.0
655703,121.3,31.19,150,100.0
811716,114.1683,30.5061,156,100.0
655703,121.3,31.19,156,95.37754
811716,114.1683,30.5061,162,100.0
655703,121.3,31.19,162,87.87789
811716,114.1683,30.5061,168,100.0
655703,121.3,31.19,168,33.903236
811716,114.1683,30.5061,174,100.0
655703,121.3,31.19,174,88.96509
811716,114.1683,30.5061,180,100.0
655703,121.3,31.19,180,100.0
811716,114.1683,30.5061,186,100.0
655703,121.3,31.19,186,100.0
811716,114.1683,30.5061,192,100.0
655703,121.3,31.19,192,99.24391
811716,114.1683,30.5061,198,99.752884
655703,121.3,31.19,198,88.83801
811716,114.1683,30.5061,204,98.99494
655703,121.3,31.19,204,51.124313
811716,114.1683,30.5061,210,100.0
655703,121.3,31.19,210,98.28411
811716,114.1683,30.5061,216,100.0
655703,121.3,31.19,216,64.3847
811716,114.1683,30.5061,222,100.0
655703,121.3,31.19,222,100.0
811716,114.1683,30.5061,228,100.0
655703,121.3,31.19,228,81.16235
811716,114.1683,30.5061,234,100.0
655703,121.3,31.19,234,100.0
811716,114.1683,30.5061,240,83.09616
655703,121.3,31.19,240,100.0
