,lon,lat,dh,dat
811716,114.1683,30.5061,0,82.7222
655703,121.3,31.19,0,0.0
811716,114.1683,30.5061,3,78.560295
655703,121.3,31.19,3,0.0
811716,114.1683,30.5061,6,84.86287
655703,121.3,31.19,6,0.30004424
811716,114.1683,30.5061,9,96.86206
655703,121.3,31.19,9,12.825159
811716,114.1683,30.5061,12,98.499405
655703,121.3,31.19,12,18.531666
811716,114.1683,30.5061,15,25.375862
655703,121.3,31.19,15,5.834955
811716,114.1683,30.5061,18,80.1385
655703,121.3,31.19,18,73.13168
811716,114.1683,30.5061,21,40.88639
655703,121.3,31.19,21,89.68434
811716,114.1683,30.5061,24,66.57356
655703,121.3,31.19,24,88.66926
811716,114.1683,30.5061,27,63.986633
655703,121.3,31.19,27,81.33396
811716,114.1683,30.5061,30,95.09265
655703,121.3,31.19,30,58.548096
811716,114.1683,30.5061,33,100.0
655703,121.3,31.19,33,96.40645
811716,114.1683,30.5061,36,98.25377
655703,121.3,31.19,36,87.34158
811716,114.1683,30.5061,39,99.93757
655703,121.3,31.19,39,95.34367
811716,114.1683,30.5061,42,95.910286
655703,121.3,31.19,42,80.72068
811716,114.1683,30.5061,45,2.0138433
655703,121.3,31.19,45,57.116108
811716,114.1683,30.5061,48,0.0
655703,121.3,31.19,48,29.367996
811716,114.1683,30.5061,51,0.0
655703,121.3,31.19,51,7.9576454
811716,114.1683,30.5061,54,0.0
655703,121.3,31.19,54,16.928076
811716,114.1683,30.5061,57,0.0
655703,121.3,31.19,57,100.0
811716,114.1683,30.5061,60,0.0
655703,121.3,31.19,60,84.54303
811716,114.1683,30.5061,63,0.0
655703,121.3,31.19,63,51.290356
811716,114.1683,30.5061,66,29.782907
655703,121.3,31.19,66,78.35809
811716,114.1683,30.5061,69,3.184292
655703,121.3,31.19,69,3.9964027
811716,114.1683,30.5061,72,0.0
655703,121.3,31.19,72,13.269185
811716,114.1683,30.5061,78,1.5650214
655703,121.3,31.19,78,19.899998
811716,114.1683,30.5061,84,4.9508576
655703,121.3,31.19,84,91.416
811716,114.1683,30.5061,90,0.062434994
655703,121.3,31.19,90,100.0
811716,114.1683,30.5061,96,0.0
655703,121.3,31.19,96,100.0
811716,114.1683,30.5061,102,0.0
655703,121.3,31.19,102,98.06201
811716,114.1683,30.5061,108,7.0527534
655703,121.3,31.19,108,96.57806
811716,114.1683,30.5061,114,79.25097
655703,121.3,31.19,114,61.83396
811716,114.1683,30.5061,120,86.803734
655703,121.3,31.19,120,100.0
811716,114.1683,30.5061,126,100.0
655703,121.3,31.19,126,100.0
811716,114.1683,30.5061,132,100.0
655703,121.3,31.19,132,96.18126
811716,114.1683,30.5061,138,100.0
655703,121.3,31.19,138,100.0
811716,114.1683,30.5061,144,99.752884
655703,121.3,31.19,144,87.856
811716,114.1683,30.5061,150,100.0
655703,121.3,31.19,150,53.040737
811716,114.1683,30.5061,156,100.0
655703,121.3,31.19,156,38.617065
811716,114.1683,30.5061,162,100.0
655703,121.3,31.19,162,83.600464
811716,114.1683,30.5061,168,97.61739
655703,121.3,31.19,168,93.87483
811716,114.1683,30.5061,174,99.752884
655703,121.3,31.19,174,95.73497
811716,114.1683,30.5061,180,100.0
655703,121.3,31.19,180,91.57528
811716,114.1683,30.5061,186,100.0
655703,121.3,31.19,186,86.06533
811716,114.1683,30.5061,192,69.16253
655703,121.3,31.19,192,100.0
811716,114.1683,30.5061,198,97.09823
655703,121.3,31.19,198,99.46599
811716,114.1683,30.5061,204,100.0
655703,121.3,31.19,204,100.0
811716,114.1683,30.5061,210,100.0
655703,121.3,31.19,210,100.0
811716,114.1683,30.5061,216,98.25688
655703,121.3,31.19,216,95.24746
811716,114.1683,30.5061,222,100.0
655703,121.3,31.19,222,53.836212
811716,114.1683,30.5061,228,100.0
655703,121.3,31.19,228,29.309101
811716,114.1683,30.5061,234,100.0
655703,121.3,31.19,234,96.43696
811716,114.1683,30.5061,240,97.68926
655703,121.3,31.19,240,99.29654
