,lon,lat,dh,dat
811716,114.1683,30.5061,0,73.87071
655703,121.3,31.19,0,5.9560156
811716,114.1683,30.5061,3,0.076645054
655703,121.3,31.19,3,1.6599076
811716,114.1683,30.5061,6,0.049774162
655703,121.3,31.19,6,1.3750641
811716,114.1683,30.5061,9,9.5917225
655703,121.3,31.19,9,21.39057
811716,114.1683,30.5061,12,2.4115524
655703,121.3,31.19,12,89.14746
811716,114.1683,30.5061,15,0.49021912
655703,121.3,31.19,15,65.666565
811716,114.1683,30.5061,18,86.33945
655703,121.3,31.19,18,65.8461
811716,114.1683,30.5061,21,88.303314
655703,121.3,31.19,21,38.893593
811716,114.1683,30.5061,24,71.94773
655703,121.3,31.19,24,3.4120886
811716,114.1683,30.5061,27,6.5083504
655703,121.3,31.19,27,34.725143
811716,114.1683,30.5061,30,28.804796
655703,121.3,31.19,30,60.001163
811716,114.1683,30.5061,33,41.69564
655703,121.3,31.19,33,99.54997
811716,114.1683,30.5061,36,33.437668
655703,121.3,31.19,36,85.084335
811716,114.1683,30.5061,39,35.711327
655703,121.3,31.19,39,71.55729
811716,114.1683,30.5061,42,49.870274
655703,121.3,31.19,42,98.1499
811716,114.1683,30.5061,45,16.950857
655703,121.3,31.19,45,30.690813
811716,114.1683,30.5061,48,59.241272
655703,121.3,31.19,48,11.630578
811716,114.1683,30.5061,51,6.511095
655703,121.3,31.19,51,74.25714
811716,114.1683,30.5061,54,44.220745
655703,121.3,31.19,54,89.65927
811716,114.1683,30.5061,57,99.91013
655703,121.3,31.19,57,91.67499
811716,114.1683,30.5061,60,100.0
655703,121.3,31.19,60,96.45958
811716,114.1683,30.5061,63,100.0
655703,121.3,31.19,63,100.0
811716,114.1683,30.5061,66,100.0
655703,121.3,31.19,66,72.83166
811716,114.1683,30.5061,69,100.0
655703,121.3,31.19,69,91.19632
811716,114.1683,30.5061,72,100.0
655703,121.3,31.19,72,97.99704
811716,114.1683,30.5061,78,100.0
655703,121.3,31.19,78,81.38748
811716,114.1683,30.5061,84,100.0
655703,121.3,31.19,84,91.2464
811716,114.1683,30.5061,90,100.0
655703,121.3,31.19,90,92.70326
811716,114.1683,30.5061,96,18.283672
655703,121.3,31.19,96,40.950523
811716,114.1683,30.5061,102,30.781738
655703,121.3,31.19,102,60.08732
811716,114.1683,30.5061,108,100.0
655703,121.3,31.19,108,6.1289225
811716,114.1683,30.5061,114,100.0
655703,121.3,31.19,114,65.412315
811716,114.1683,30.5061,120,100.0
655703,121.3,31.19,120,98.01503
811716,114.1683,30.5061,126,77.62717
655703,121.3,31.19,126,99.85597
811716,114.1683,30.5061,132,100.0
655703,121.3,31.19,132,99.62799
811716,114.1683,30.5061,138,100.0
655703,121.3,31.19,138,100.0
811716,114.1683,30.5061,144,100.0
655703,121.3,31.19,144,100.0
811716,114.1683,30.5061,150,100.0
655703,121.3,31.19,150,100.0
811716,114.1683,30.5061,156,100.0
655703,121.3,31.19,156,13.525857
811716,114.1683,30.5061,162,100.0
655703,121.3,31.19,162,100.0
811716,114.1683,30.5061,168,99.533676
655703,121.3,31.19,168,68.93479
811716,114.1683,30.5061,174,100.0
655703,121.3,31.19,174,88.45247
811716,114.1683,30.5061,180,94.78738
655703,121.3,31.19,180,89.31915
811716,114.1683,30.5061,186,92.65343
655703,121.3,31.19,186,86.056175
811716,114.1683,30.5061,192,91.46348
655703,121.3,31.19,192,95.644005
811716,114.1683,30.5061,198,100.0
655703,121.3,31.19,198,100.0
811716,114.1683,30.5061,204,100.0
655703,121.3,31.19,204,100.0
811716,114.1683,30.5061,210,73.05685
655703,121.3,31.19,210,98.88394
811716,114.1683,30.5061,216,99.68747
655703,121.3,31.19,216,100.0
811716,114.1683,30.5061,222,100.0
655703,121.3,31.19,222,79.78363
811716,114.1683,30.5061,228,100.0
655703,121.3,31.19,228,87.14608
811716,114.1683,30.5061,234,100.0
655703,121.3,31.19,234,100.0
811716,114.1683,30.5061,240,44.34436
655703,121.3,31.19,240,98.94385
