,lon,lat,dh,dat
811716,114.1683,30.5061,0,77.99567
655703,121.3,31.19,0,11.8719845
811716,114.1683,30.5061,3,0.33543763
655703,121.3,31.19,3,16.896297
811716,114.1683,30.5061,6,47.66068
655703,121.3,31.19,6,41.803448
811716,114.1683,30.5061,9,28.326439
655703,121.3,31.19,9,54.652973
811716,114.1683,30.5061,12,26.777954
655703,121.3,31.19,12,100.0
811716,114.1683,30.5061,15,57.98099
655703,121.3,31.19,15,84.46952
811716,114.1683,30.5061,18,34.938797
655703,121.3,31.19,18,65.65435
811716,114.1683,30.5061,21,7.789711
655703,121.3,31.19,21,36.937138
811716,114.1683,30.5061,24,16.291239
655703,121.3,31.19,24,1.1724663
811716,114.1683,30.5061,27,8.430391
655703,121.3,31.19,27,51.982082
811716,114.1683,30.5061,30,100.0
655703,121.3,31.19,30,100.0
811716,114.1683,30.5061,33,100.0
655703,121.3,31.19,33,100.0
811716,114.1683,30.5061,36,100.0
655703,121.3,31.19,36,100.0
811716,114.1683,30.5061,39,100.0
655703,121.3,31.19,39,100.0
811716,114.1683,30.5061,42,100.0
655703,121.3,31.19,42,59.57187
811716,114.1683,30.5061,45,100.0
655703,121.3,31.19,45,99.259094
811716,114.1683,30.5061,48,100.0
655703,121.3,31.19,48,100.0
811716,114.1683,30.5061,51,100.0
655703,121.3,31.19,51,100.0
811716,114.1683,30.5061,54,100.0
655703,121.3,31.19,54,99.36853
811716,114.1683,30.5061,57,100.0
655703,121.3,31.19,57,98.25249
811716,114.1683,30.5061,60,100.0
655703,121.3,31.19,60,94.512634
811716,114.1683,30.5061,63,100.0
655703,121.3,31.19,63,94.95861
811716,114.1683,30.5061,66,100.0
655703,121.3,31.19,66,99.85597
811716,114.1683,30.5061,69,100.0
655703,121.3,31.19,69,99.48395
811716,114.1683,30.5061,72,56.683075
655703,121.3,31.19,72,96.22778
811716,114.1683,30.5061,78,88.12317
655703,121.3,31.19,78,23.71201
811716,114.1683,30.5061,84,100.0
655703,121.3,31.19,84,2.2969866
811716,114.1683,30.5061,90,100.0
655703,121.3,31.19,90,75.45957
811716,114.1683,30.5061,96,98.94017
655703,121.3,31.19,96,96.89632
811716,114.1683,30.5061,102,100.0
655703,121.3,31.19,102,46.96296
811716,114.1683,30.5061,108,100.0
655703,121.3,31.19,108,99.63997
811716,114.1683,30.5061,114,100.0
655703,121.3,31.19,114,100.0
811716,114.1683,30.5061,120,100.0
655703,121.3,31.19,120,100.0
811716,114.1683,30.5061,126,100.0
655703,121.3,31.19,126,100.0
811716,114.1683,30.5061,132,100.0
655703,121.3,31.19,132,99.85597
811716,114.1683,30.5061,138,100.0
655703,121.3,31.19,138,100.0
811716,114.1683,30.5061,144,100.0
655703,121.3,31.19,144,99.61003
811716,114.1683,30.5061,150,100.0
655703,121.3,31.19,150,88.419235
811716,114.1683,30.5061,156,95.04154
655703,121.3,31.19,156,99.63997
811716,114.1683,30.5061,162,96.88231
655703,121.3,31.19,162,100.0
811716,114.1683,30.5061,168,74.229225
655703,121.3,31.19,168,99.36853
811716,114.1683,30.5061,174,98.991936
655703,121.3,31.19,174,41.271732
811716,114.1683,30.5061,180,100.0
655703,121.3,31.19,180,16.045774
811716,114.1683,30.5061,186,100.0
655703,121.3,31.19,186,59.358032
811716,114.1683,30.5061,192,95.824394
655703,121.3,31.19,192,41.037964
811716,114.1683,30.5061,198,85.18667
655703,121.3,31.19,198,99.50601
811716,114.1683,30.5061,204,0.24712005
655703,121.3,31.19,204,100.0
811716,114.1683,30.5061,210,0.0
655703,121.3,31.19,210,97.40899
811716,114.1683,30.5061,216,0.06398423
655703,121.3,31.19,216,93.041016
811716,114.1683,30.5061,222,9.8967
655703,121.3,31.19,222,59.690216
811716,114.1683,30.5061,228,0.06398423
655703,121.3,31.19,228,73.180984
811716,114.1683,30.5061,234,0.0
655703,121.3,31.19,234,49.613956
811716,114.1683,30.5061,240,95.044785
655703,121.3,31.19,240,4.8663716
