,lon,lat,dh,dat
NEACC,121.3,31.19,0,16.09451
NEACC,121.3,31.19,3,17.345476
NEACC,121.3,31.19,6,21.38749
NEACC,121.3,31.19,12,16.125511
NEACC,121.3,31.19,18,11.269512
NEACC,121.3,31.19,21,9.138521
NEACC,121.3,31.19,24,11.806497
NEACC,121.3,31.19,33,12.901494
NEACC,121.3,31.19,36,10.324498
NEACC,121.3,31.19,39,9.628515
NEACC,121.3,31.19,42,9.074018
NEACC,121.3,31.19,54,19.157978
NEACC,121.3,31.19,57,15.648494
NEACC,121.3,31.19,60,14.311517
NEACC,121.3,31.19,63,13.695015
NEACC,121.3,31.19,66,12.781519
NEACC,121.3,31.19,69,12.149521
NEACC,121.3,31.19,72,14.591513
NEACC,121.3,31.19,78,23.01746
NEACC,121.3,31.19,84,17.248507
NEACC,121.3,31.19,90,16.910007
NEACC,121.3,31.19,96,18.730015
NEACC,121.3,31.19,102,24.717983
NEACC,121.3,31.19,108,19.168507
NEACC,121.3,31.19,114,17.553022
NEACC,121.3,31.19,120,15.308516
NEACC,121.3,31.19,144,4.2955203
NEACC,121.3,31.19,150,11.350505
NEACC,121.3,31.19,156,5.1110067
NEACC,121.3,31.19,162,3.0930128
NEACC,121.3,31.19,198,20.268991
NEACC,121.3,31.19,210,14.71401
NEACC,121.3,31.19,234,17.757511
NEACC,121.3,31.19,240,19.282001
