,lon,lat,dh,dat
NEACC,121.3,31.19,0,14.007515
NEACC,121.3,31.19,3,17.8365
NEACC,121.3,31.19,6,18.054516
NEACC,121.3,31.19,9,15.470005
NEACC,121.3,31.19,12,13.413002
NEACC,121.3,31.19,15,11.466513
NEACC,121.3,31.19,18,10.737503
NEACC,121.3,31.19,21,10.56902
NEACC,121.3,31.19,24,15.071009
NEACC,121.3,31.19,27,21.322502
NEACC,121.3,31.19,30,21.543495
NEACC,121.3,31.19,33,18.3805
NEACC,121.3,31.19,36,17.052502
NEACC,121.3,31.19,39,16.302021
NEACC,121.3,31.19,42,16.405516
NEACC,121.3,31.19,45,16.810005
NEACC,121.3,31.19,48,18.683
NEACC,121.3,31.19,51,23.385489
NEACC,121.3,31.19,54,23.548988
NEACC,121.3,31.19,57,20.354996
NEACC,121.3,31.19,60,18.981007
NEACC,121.3,31.19,63,17.934011
NEACC,121.3,31.19,66,17.302502
NEACC,121.3,31.19,69,17.280518
NEACC,121.3,31.19,72,18.04901
NEACC,121.3,31.19,78,21.825003
NEACC,121.3,31.19,84,15.13701
NEACC,121.3,31.19,90,13.03951
NEACC,121.3,31.19,96,11.7375145
NEACC,121.3,31.19,102,12.3385105
NEACC,121.3,31.19,108,9.120018
NEACC,121.3,31.19,114,8.35151
NEACC,121.3,31.19,120,10.2165
NEACC,121.3,31.19,126,14.932503
NEACC,121.3,31.19,132,11.25201
NEACC,121.3,31.19,138,9.263007
NEACC,121.3,31.19,144,11.05951
NEACC,121.3,31.19,150,14.364015
NEACC,121.3,31.19,156,12.485016
NEACC,121.3,31.19,162,11.002514
NEACC,121.3,31.19,168,11.126001
NEACC,121.3,31.19,174,13.239511
NEACC,121.3,31.19,180,10.604505
NEACC,121.3,31.19,186,9.239011
NEACC,121.3,31.19,192,11.48
NEACC,121.3,31.19,198,13.94
NEACC,121.3,31.19,204,11.791501
NEACC,121.3,31.19,210,12.104009
NEACC,121.3,31.19,216,12.743517
NEACC,121.3,31.19,222,13.616507
NEACC,121.3,31.19,228,11.1575165
NEACC,121.3,31.19,234,10.672013
NEACC,121.3,31.19,240,9.394505
