,lon,lat,dh,dat
NEACC,121.3,31.19,0,7.0900307
NEACC,121.3,31.19,3,6.6085186
NEACC,121.3,31.19,6,6.117519
NEACC,121.3,31.19,9,6.5120244
NEACC,121.3,31.19,12,10.309004
NEACC,121.3,31.19,15,15.496008
NEACC,121.3,31.19,18,15.667995
NEACC,121.3,31.19,21,13.25852
NEACC,121.3,31.19,24,12.264523
NEACC,121.3,31.19,27,13.2180395
NEACC,121.3,31.19,30,10.98
NEACC,121.3,31.19,33,12.882
NEACC,121.3,31.19,36,14.880001
NEACC,121.3,31.19,39,17.12498
NEACC,121.3,31.19,42,17.68251
NEACC,121.3,31.19,45,15.8650055
NEACC,121.3,31.19,48,13.938498
NEACC,121.3,31.19,51,11.763997
NEACC,121.3,31.19,54,11.968505
NEACC,121.3,31.19,57,14.323512
NEACC,121.3,31.19,60,16.207018
NEACC,121.3,31.19,63,20.383532
NEACC,121.3,31.19,66,21.773508
NEACC,121.3,31.19,69,18.287008
NEACC,121.3,31.19,72,16.085007
NEACC,121.3,31.19,78,15.866007
NEACC,121.3,31.19,84,18.230007
NEACC,121.3,31.19,90,21.686504
NEACC,121.3,31.19,96,19.067509
NEACC,121.3,31.19,102,19.558493
NEACC,121.3,31.19,108,19.779991
NEACC,121.3,31.19,114,22.920996
NEACC,121.3,31.19,120,18.166021
NEACC,121.3,31.19,126,15.918006
NEACC,121.3,31.19,132,15.576513
NEACC,121.3,31.19,138,13.455017
NEACC,121.3,31.19,144,10.521509
NEACC,121.3,31.19,150,8.439015
NEACC,121.3,31.19,156,9.254003
NEACC,121.3,31.19,162,12.336508
NEACC,121.3,31.19,168,10.020004
NEACC,121.3,31.19,174,7.805008
NEACC,121.3,31.19,180,10.564005
NEACC,121.3,31.19,186,14.838518
NEACC,121.3,31.19,192,11.690514
NEACC,121.3,31.19,198,10.409002
NEACC,121.3,31.19,204,10.918501
NEACC,121.3,31.19,210,13.278997
NEACC,121.3,31.19,216,12.579511
NEACC,121.3,31.19,222,11.055514
NEACC,121.3,31.19,228,11.731001
NEACC,121.3,31.19,234,14.324501
NEACC,121.3,31.19,240,12.181017
