,lon,lat,dh,dat
NEACC,121.3,31.19,0,11.154001
NEACC,121.3,31.19,3,10.5925255
NEACC,121.3,31.19,6,10.579019
NEACC,121.3,31.19,9,9.951519
NEACC,121.3,31.19,12,13.231519
NEACC,121.3,31.19,15,19.249481
NEACC,121.3,31.19,18,19.989471
NEACC,121.3,31.19,21,15.998492
NEACC,121.3,31.19,24,14.791516
NEACC,121.3,31.19,27,14.347008
NEACC,121.3,31.19,30,13.392521
NEACC,121.3,31.19,33,12.878016
NEACC,121.3,31.19,36,14.958513
NEACC,121.3,31.19,39,21.551493
NEACC,121.3,31.19,42,22.40997
NEACC,121.3,31.19,45,18.666494
NEACC,121.3,31.19,48,17.541006
NEACC,121.3,31.19,51,17.948503
NEACC,121.3,31.19,54,17.342506
NEACC,121.3,31.19,57,16.996016
NEACC,121.3,31.19,60,19.436012
NEACC,121.3,31.19,63,24.148985
NEACC,121.3,31.19,66,25.831978
NEACC,121.3,31.19,69,21.327507
NEACC,121.3,31.19,72,18.690979
NEACC,121.3,31.19,78,15.842008
NEACC,121.3,31.19,84,11.504011
NEACC,121.3,31.19,90,13.608512
NEACC,121.3,31.19,96,9.464505
NEACC,121.3,31.19,102,7.540012
NEACC,121.3,31.19,108,7.3150067
NEACC,121.3,31.19,114,13.737005
NEACC,121.3,31.19,120,7.9650197
NEACC,121.3,31.19,126,7.9770474
NEACC,121.3,31.19,132,11.618022
NEACC,121.3,31.19,138,15.641002
NEACC,121.3,31.19,144,13.697007
NEACC,121.3,31.19,150,12.6610365
NEACC,121.3,31.19,156,14.35901
NEACC,121.3,31.19,162,19.46349
NEACC,121.3,31.19,168,14.457497
NEACC,121.3,31.19,174,12.903513
NEACC,121.3,31.19,180,15.602521
NEACC,121.3,31.19,186,22.722485
NEACC,121.3,31.19,192,15.837502
NEACC,121.3,31.19,198,16.290012
NEACC,121.3,31.19,204,19.123009
NEACC,121.3,31.19,210,25.064466
NEACC,121.3,31.19,216,16.905014
NEACC,121.3,31.19,222,15.88501
NEACC,121.3,31.19,228,15.07751
NEACC,121.3,31.19,234,16.719511
NEACC,121.3,31.19,240,13.147022
