,lon,lat,dh,dat
NEACC,121.3,31.19,0,16.698515
NEACC,121.3,31.19,3,13.953512
NEACC,121.3,31.19,6,11.6215105
NEACC,121.3,31.19,9,9.266031
NEACC,121.3,31.19,12,11.902504
NEACC,121.3,31.19,15,16.354002
NEACC,121.3,31.19,18,17.174492
NEACC,121.3,31.19,21,13.742999
NEACC,121.3,31.19,24,11.040009
NEACC,121.3,31.19,27,10.549025
NEACC,121.3,31.19,30,9.982525
NEACC,121.3,31.19,33,9.168527
NEACC,121.3,31.19,36,13.468519
NEACC,121.3,31.19,39,18.886484
NEACC,121.3,31.19,42,19.457478
NEACC,121.3,31.19,45,15.995
NEACC,121.3,31.19,48,14.791516
NEACC,121.3,31.19,51,14.392506
NEACC,121.3,31.19,54,13.12602
NEACC,121.3,31.19,57,12.310024
NEACC,121.3,31.19,60,15.435519
NEACC,121.3,31.19,63,21.366985
NEACC,121.3,31.19,66,22.48048
NEACC,121.3,31.19,69,18.762989
NEACC,121.3,31.19,72,17.295513
NEACC,121.3,31.19,78,17.30201
NEACC,121.3,31.19,84,19.680506
NEACC,121.3,31.19,90,25.360985
NEACC,121.3,31.19,96,18.161516
NEACC,121.3,31.19,102,16.05951
NEACC,121.3,31.19,108,13.672516
NEACC,121.3,31.19,114,12.276533
NEACC,121.3,31.19,120,9.329008
NEACC,121.3,31.19,126,5.63501
NEACC,121.3,31.19,132,6.6674995
NEACC,121.3,31.19,138,12.454003
NEACC,121.3,31.19,144,6.9435186
NEACC,121.3,31.19,150,4.40055
NEACC,121.3,31.19,156,9.362008
NEACC,121.3,31.19,162,16.61
NEACC,121.3,31.19,168,13.585007
NEACC,121.3,31.19,174,13.014024
NEACC,121.3,31.19,180,15.148017
NEACC,121.3,31.19,186,19.769985
NEACC,121.3,31.19,192,16.205992
NEACC,121.3,31.19,198,14.356508
NEACC,121.3,31.19,204,16.143011
NEACC,121.3,31.19,210,23.210491
NEACC,121.3,31.19,216,15.468477
NEACC,121.3,31.19,222,14.274023
NEACC,121.3,31.19,228,16.963503
NEACC,121.3,31.19,234,23.167967
NEACC,121.3,31.19,240,18.462502
