,lon,lat,dh,dat
NEACC,121.3,31.19,0,5.8685136
NEACC,121.3,31.19,3,12.020499
NEACC,121.3,31.19,6,13.199002
NEACC,121.3,31.19,9,10.389512
NEACC,121.3,31.19,12,7.9070215
NEACC,121.3,31.19,15,7.050022
NEACC,121.3,31.19,18,6.224023
NEACC,121.3,31.19,21,6.8995214
NEACC,121.3,31.19,24,10.802003
NEACC,121.3,31.19,27,15.667995
NEACC,121.3,31.19,30,16.016003
NEACC,121.3,31.19,33,13.208034
NEACC,121.3,31.19,36,12.68801
NEACC,121.3,31.19,39,13.059033
NEACC,121.3,31.19,42,11.865021
NEACC,121.3,31.19,45,12.730506
NEACC,121.3,31.19,48,14.710505
NEACC,121.3,31.19,51,17.4985
NEACC,121.3,31.19,54,17.152008
NEACC,121.3,31.19,60,14.073024
NEACC,121.3,31.19,66,11.544007
NEACC,121.3,31.19,69,10.347024
NEACC,121.3,31.19,72,15.285001
NEACC,121.3,31.19,78,20.651012
NEACC,121.3,31.19,84,16.133509
NEACC,121.3,31.19,90,15.771013
NEACC,121.3,31.19,96,18.718006
NEACC,121.3,31.19,102,21.490494
NEACC,121.3,31.19,108,18.250998
NEACC,121.3,31.19,114,17.212002
NEACC,121.3,31.19,120,18.633501
NEACC,121.3,31.19,126,22.491486
NEACC,121.3,31.19,132,17.048517
NEACC,121.3,31.19,144,15.482011
NEACC,121.3,31.19,156,11.330988
NEACC,121.3,31.19,162,10.312504
NEACC,121.3,31.19,168,11.2870035
NEACC,121.3,31.19,174,14.231009
NEACC,121.3,31.19,180,11.185013
NEACC,121.3,31.19,186,10.260532
NEACC,121.3,31.19,192,11.976502
NEACC,121.3,31.19,198,14.040497
NEACC,121.3,31.19,204,10.823012
NEACC,121.3,31.19,210,8.103011
NEACC,121.3,31.19,216,8.146007
NEACC,121.3,31.19,222,12.645495
NEACC,121.3,31.19,234,9.194006
NEACC,121.3,31.19,240,10.417998
