,lon,lat,dh,dat
NEACC,121.3,31.19,0,14.762512
NEACC,121.3,31.19,3,19.30905
NEACC,121.3,31.19,6,21.422009
NEACC,121.3,31.19,9,18.387009
NEACC,121.3,31.19,12,16.337502
NEACC,121.3,31.19,15,16.245014
NEACC,121.3,31.19,18,16.126528
NEACC,121.3,31.19,21,17.087004
NEACC,121.3,31.19,24,17.883007
NEACC,121.3,31.19,27,22.271482
NEACC,121.3,31.19,30,22.524504
NEACC,121.3,31.19,33,19.838482
NEACC,121.3,31.19,36,16.907497
NEACC,121.3,31.19,39,14.84251
NEACC,121.3,31.19,42,14.10599
NEACC,121.3,31.19,45,13.874505
NEACC,121.3,31.19,48,15.763004
NEACC,121.3,31.19,51,19.79351
NEACC,121.3,31.19,54,21.104496
NEACC,121.3,31.19,57,18.863499
NEACC,121.3,31.19,60,14.715511
NEACC,121.3,31.19,63,13.661501
NEACC,121.3,31.19,66,12.629004
NEACC,121.3,31.19,69,11.516005
NEACC,121.3,31.19,72,10.952512
NEACC,121.3,31.19,78,11.866018
NEACC,121.3,31.19,84,9.233998
NEACC,121.3,31.19,90,8.2195215
NEACC,121.3,31.19,96,10.597999
NEACC,121.3,31.19,102,15.087505
NEACC,121.3,31.19,108,11.962513
NEACC,121.3,31.19,114,10.605989
NEACC,121.3,31.19,120,11.604002
NEACC,121.3,31.19,126,13.676503
NEACC,121.3,31.19,132,13.255511
NEACC,121.3,31.19,138,11.430507
NEACC,121.3,31.19,144,10.942006
NEACC,121.3,31.19,150,12.213507
NEACC,121.3,31.19,156,10.1030035
NEACC,121.3,31.19,162,9.957504
NEACC,121.3,31.19,168,11.619499
NEACC,121.3,31.19,174,13.4275055
NEACC,121.3,31.19,180,12.151525
NEACC,121.3,31.19,186,12.75702
NEACC,121.3,31.19,192,13.220013
NEACC,121.3,31.19,198,15.442021
NEACC,121.3,31.19,204,13.751014
NEACC,121.3,31.19,210,13.380507
NEACC,121.3,31.19,216,13.286013
NEACC,121.3,31.19,222,15.544491
NEACC,121.3,31.19,228,12.664518
NEACC,121.3,31.19,234,10.916516
NEACC,121.3,31.19,240,10.613512
