,lon,lat,dh,dat
NEACC,121.3,31.19,0,13.224023
NEACC,121.3,31.19,3,19.459488
NEACC,121.3,31.19,6,20.53997
NEACC,121.3,31.19,9,16.223492
NEACC,121.3,31.19,12,14.867017
NEACC,121.3,31.19,15,14.132514
NEACC,121.3,31.19,18,13.207519
NEACC,121.3,31.19,21,12.451017
NEACC,121.3,31.19,24,14.807514
NEACC,121.3,31.19,27,21.543
NEACC,121.3,31.19,30,23.062958
NEACC,121.3,31.19,33,18.362991
NEACC,121.3,31.19,36,16.78351
NEACC,121.3,31.19,39,17.175514
NEACC,121.3,31.19,42,17.504509
NEACC,121.3,31.19,45,16.321516
NEACC,121.3,31.19,48,18.722519
NEACC,121.3,31.19,51,23.793482
NEACC,121.3,31.19,54,25.531479
NEACC,121.3,31.19,57,21.52549
NEACC,121.3,31.19,60,19.073984
NEACC,121.3,31.19,63,17.589512
NEACC,121.3,31.19,66,15.71051
NEACC,121.3,31.19,69,13.152515
NEACC,121.3,31.19,72,12.359513
NEACC,121.3,31.19,78,13.72952
NEACC,121.3,31.19,84,9.632507
NEACC,121.3,31.19,90,8.209512
NEACC,121.3,31.19,96,7.8080096
NEACC,121.3,31.19,102,13.828006
NEACC,121.3,31.19,108,8.933532
NEACC,121.3,31.19,114,7.4820256
NEACC,121.3,31.19,120,11.545511
NEACC,121.3,31.19,126,15.405498
NEACC,121.3,31.19,132,13.328509
NEACC,121.3,31.19,138,12.632008
NEACC,121.3,31.19,144,14.601004
NEACC,121.3,31.19,150,18.523003
NEACC,121.3,31.19,156,15.249496
NEACC,121.3,31.19,162,12.170508
NEACC,121.3,31.19,168,15.715004
NEACC,121.3,31.19,174,20.089005
NEACC,121.3,31.19,180,16.799507
NEACC,121.3,31.19,186,16.534006
NEACC,121.3,31.19,192,18.792507
NEACC,121.3,31.19,198,23.429993
NEACC,121.3,31.19,204,18.365995
NEACC,121.3,31.19,210,17.248503
NEACC,121.3,31.19,216,15.238502
NEACC,121.3,31.19,222,16.387508
NEACC,121.3,31.19,228,13.8770075
NEACC,121.3,31.19,234,12.057012
NEACC,121.3,31.19,240,12.885006
