,lon,lat,dh,dat
NEACC,121.3,31.19,0,11.050056
NEACC,121.3,31.19,3,12.041525
NEACC,121.3,31.19,6,11.220495
NEACC,121.3,31.19,9,11.973002
NEACC,121.3,31.19,12,14.339501
NEACC,121.3,31.19,15,17.688974
NEACC,121.3,31.19,18,17.77301
NEACC,121.3,31.19,21,15.854511
NEACC,121.3,31.19,24,12.961508
NEACC,121.3,31.19,27,11.692014
NEACC,121.3,31.19,30,11.257515
NEACC,121.3,31.19,33,12.087527
NEACC,121.3,31.19,36,15.523018
NEACC,121.3,31.19,39,20.52101
NEACC,121.3,31.19,42,21.341005
NEACC,121.3,31.19,45,17.794483
NEACC,121.3,31.19,48,16.042004
NEACC,121.3,31.19,51,14.786021
NEACC,121.3,31.19,54,15.615519
NEACC,121.3,31.19,57,15.826009
NEACC,121.3,31.19,60,18.132998
NEACC,121.3,31.19,63,22.924492
NEACC,121.3,31.19,66,22.278004
NEACC,121.3,31.19,69,19.204983
NEACC,121.3,31.19,72,18.072506
NEACC,121.3,31.19,78,16.258026
NEACC,121.3,31.19,84,15.455009
NEACC,121.3,31.19,90,22.79551
NEACC,121.3,31.19,96,16.73301
NEACC,121.3,31.19,102,14.201511
NEACC,121.3,31.19,108,12.759012
NEACC,121.3,31.19,114,11.509508
NEACC,121.3,31.19,120,9.971011
NEACC,121.3,31.19,126,8.977512
NEACC,121.3,31.19,132,10.5749855
NEACC,121.3,31.19,138,14.343009
NEACC,121.3,31.19,144,10.734505
NEACC,121.3,31.19,150,10.1905
NEACC,121.3,31.19,156,11.849995
NEACC,121.3,31.19,162,15.283018
NEACC,121.3,31.19,168,13.739503
NEACC,121.3,31.19,174,11.989011
NEACC,121.3,31.19,180,11.994001
NEACC,121.3,31.19,186,13.907006
NEACC,121.3,31.19,192,11.348505
NEACC,121.3,31.19,198,9.937508
NEACC,121.3,31.19,204,11.8455
NEACC,121.3,31.19,210,14.424482
NEACC,121.3,31.19,216,12.696009
NEACC,121.3,31.19,222,12.196515
NEACC,121.3,31.19,228,12.623499
NEACC,121.3,31.19,234,15.102517
NEACC,121.3,31.19,240,11.969011
