,level,time,dtime,id,lon,lat,alt,data0
71,1000,2019-11-20 09:00:00,0,655703,121.2844,31.1408,4.0,0.0
72,1000,2019-11-20 08:00:00,0,655703,121.2844,31.1408,4.0,0.0
73,1000,2019-11-20 07:00:00,0,655703,121.2844,31.1408,4.0,0.0
74,1000,2019-11-20 06:00:00,0,655703,121.2844,31.1408,4.0,0.0
75,1000,2019-11-20 05:00:00,0,655703,121.2844,31.1408,4.0,0.0
76,1000,2019-11-20 04:00:00,0,655703,121.2844,31.1408,4.0,0.0
77,1000,2019-11-20 03:00:00,0,655703,121.2844,31.1408,4.0,0.0
78,1000,2019-11-20 02:00:00,0,655703,121.2844,31.1408,4.0,0.0
79,1000,2019-11-20 01:00:00,0,655703,121.2844,31.1408,4.0,0.0
80,1000,2019-11-20 00:00:00,0,655703,121.2844,31.1408,4.0,0.0
81,1000,2019-11-19 23:00:00,0,655703,121.2844,31.1408,4.0,0.0
82,1000,2019-11-19 22:00:00,0,655703,121.2844,31.1408,4.0,0.0
83,1000,2019-11-19 21:00:00,0,655703,121.2844,31.1408,4.0,0.0
