,level,time,dtime,id,lon,lat,alt,data0
55,1000.0,2019-11-21 01:00:00,0.0,655703,121.2844,31.1408,4.0,0.1551716135398708
56,1000.0,2019-11-21 00:00:00,0.0,655703,121.2844,31.1408,4.0,0.14035373764449754
57,1000.0,2019-11-20 23:00:00,0.0,655703,121.2844,31.1408,4.0,0.3424304956143837
58,1000.0,2019-11-20 22:00:00,0.0,655703,121.2844,31.1408,4.0,-0.0
59,1000.0,2019-11-20 21:00:00,0.0,655703,121.2844,31.1408,4.0,0.15067574379897652
60,1000.0,2019-11-20 20:00:00,0.0,655703,121.2844,31.1408,4.0,0.03239028127092269
61,1000.0,2019-11-20 19:00:00,0.0,655703,121.2844,31.1408,4.0,-0.04434907934112764
62,1000.0,2019-11-20 18:00:00,0.0,655703,121.2844,31.1408,4.0,-0.5041140375331303
63,1000.0,2019-11-20 17:00:00,0.0,655703,121.2844,31.1408,4.0,-1.0501556261368385
64,1000.0,2019-11-20 16:00:00,0.0,655703,121.2844,31.1408,4.0,-1.182389909912029
65,1000.0,2019-11-20 15:00:00,0.0,655703,121.2844,31.1408,4.0,-1.1587248701093609
66,1000.0,2019-11-20 14:00:00,0.0,655703,121.2844,31.1408,4.0,-0.6372352096862464
67,1000.0,2019-11-20 13:00:00,0.0,655703,121.2844,31.1408,4.0,-0.8964214449444188
68,1000.0,2019-11-20 12:00:00,0.0,655703,121.2844,31.1408,4.0,-0.6523652195381742
69,1000.0,2019-11-20 11:00:00,0.0,655703,121.2844,31.1408,4.0,-0.9716061459325968
70,1000.0,2019-11-20 10:00:00,0.0,655703,121.2844,31.1408,4.0,-0.36014151805321326
71,1000.0,2019-11-20 09:00:00,0.0,655703,121.2844,31.1408,4.0,0.8793569987550411
72,1000.0,2019-11-20 08:00:00,0.0,655703,121.2844,31.1408,4.0,0.24538729144996374
73,1000.0,2019-11-20 07:00:00,0.0,655703,121.2844,31.1408,4.0,-0.029375061761036637
74,1000.0,2019-11-20 06:00:00,0.0,655703,121.2844,31.1408,4.0,0.2722215936767804
75,1000.0,2019-11-20 05:00:00,0.0,655703,121.2844,31.1408,4.0,0.34027699209597545
76,1000.0,2019-11-20 04:00:00,0.0,655703,121.2844,31.1408,4.0,0.08560762390359593
77,1000.0,2019-11-20 03:00:00,0.0,655703,121.2844,31.1408,4.0,0.45202723139692946
78,1000.0,2019-11-20 02:00:00,0.0,655703,121.2844,31.1408,4.0,0.519255405239119
79,1000.0,2019-11-20 01:00:00,0.0,655703,121.2844,31.1408,4.0,0.20796938936785003
80,1000.0,2019-11-20 00:00:00,0.0,655703,121.2844,31.1408,4.0,-0.00015926529164868284
81,1000.0,2019-11-19 23:00:00,0.0,655703,121.2844,31.1408,4.0,0.2483604268900132
82,1000.0,2019-11-19 22:00:00,0.0,655703,121.2844,31.1408,4.0,0.1758713997510082
83,1000.0,2019-11-19 21:00:00,0.0,655703,121.2844,31.1408,4.0,0.08251539566658407
