,level,time,dtime,id,lon,lat,alt,data0
55,1000.0,2019-11-21 01:00:00,0.0,655703,121.2844,31.1408,4.0,0.1261814976588604
56,1000.0,2019-11-21 00:00:00,0.0,655703,121.2844,31.1408,4.0,0.26514303371806613
57,1000.0,2019-11-20 23:00:00,0.0,655703,121.2844,31.1408,4.0,0.2067398260454128
58,1000.0,2019-11-20 22:00:00,0.0,655703,121.2844,31.1408,4.0,-0.0
59,1000.0,2019-11-20 21:00:00,0.0,655703,121.2844,31.1408,4.0,0.13151737615473172
60,1000.0,2019-11-20 20:00:00,0.0,655703,121.2844,31.1408,4.0,0.09460903592781461
61,1000.0,2019-11-20 19:00:00,0.0,655703,121.2844,31.1408,4.0,0.49802927540616965
62,1000.0,2019-11-20 18:00:00,0.0,655703,121.2844,31.1408,4.0,0.4856635019867621
63,1000.0,2019-11-20 17:00:00,0.0,655703,121.2844,31.1408,4.0,0.5806661354798852
64,1000.0,2019-11-20 16:00:00,0.0,655703,121.2844,31.1408,4.0,1.2214557302408564
65,1000.0,2019-11-20 15:00:00,0.0,655703,121.2844,31.1408,4.0,1.3774457068756085
66,1000.0,2019-11-20 14:00:00,0.0,655703,121.2844,31.1408,4.0,1.0168241182899458
67,1000.0,2019-11-20 13:00:00,0.0,655703,121.2844,31.1408,4.0,1.3253032079655436
68,1000.0,2019-11-20 12:00:00,0.0,655703,121.2844,31.1408,4.0,1.7844942197544125
69,1000.0,2019-11-20 11:00:00,0.0,655703,121.2844,31.1408,4.0,0.7042595382286316
70,1000.0,2019-11-20 10:00:00,0.0,655703,121.2844,31.1408,4.0,1.2491189242719556
71,1000.0,2019-11-20 09:00:00,0.0,655703,121.2844,31.1408,4.0,1.2152083231859987
72,1000.0,2019-11-20 08:00:00,0.0,655703,121.2844,31.1408,4.0,0.17258353685925704
73,1000.0,2019-11-20 07:00:00,0.0,655703,121.2844,31.1408,4.0,0.09558820924431677
74,1000.0,2019-11-20 06:00:00,0.0,655703,121.2844,31.1408,4.0,0.29307917690629937
75,1000.0,2019-11-20 05:00:00,0.0,655703,121.2844,31.1408,4.0,0.3663489711328742
76,1000.0,2019-11-20 04:00:00,0.0,655703,121.2844,31.1408,4.0,0.0516849565113532
77,1000.0,2019-11-20 03:00:00,0.0,655703,121.2844,31.1408,4.0,0.39455212846419513
78,1000.0,2019-11-20 02:00:00,0.0,655703,121.2844,31.1408,4.0,0.46943990470555247
79,1000.0,2019-11-20 01:00:00,0.0,655703,121.2844,31.1408,4.0,0.21621455336300463
80,1000.0,2019-11-20 00:00:00,0.0,655703,121.2844,31.1408,4.0,0.09999987317275395
81,1000.0,2019-11-19 23:00:00,0.0,655703,121.2844,31.1408,4.0,0.16827685032413225
82,1000.0,2019-11-19 22:00:00,0.0,655703,121.2844,31.1408,4.0,0.24304166463719973
83,1000.0,2019-11-19 21:00:00,0.0,655703,121.2844,31.1408,4.0,0.5942989226626505
